datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-07 00:00:00,Aspect,Trine,Mercury,Scorpio,"0°03'58.11""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°54'18.65""",Punarvasu,Jupiter,3,120,120.161,0.161
2025-12-07 00:15:00,Aspect,Trine,Mercury,Scorpio,"0°04'32.40""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°54'15.65""",Punarvasu,Jupiter,3,120,120.1713,0.1713
2025-12-07 00:30:00,Aspect,Trine,Mercury,Scorpio,"0°05'06.72""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°54'12.64""",Punarvasu,Jupiter,3,120,120.1817,0.1817
2025-12-07 00:45:00,Aspect,Trine,Mercury,Scorpio,"0°05'41.08""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°54'09.64""",Punarvasu,Jupiter,3,120,120.1921,0.1921
2025-12-07 01:00:00,Aspect,Trine,Mercury,Scorpio,"0°06'15.46""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°54'06.64""",Punarvasu,Jupiter,3,120,120.2025,0.2025
2025-12-07 01:15:00,Aspect,Trine,Mercury,Scorpio,"0°06'49.88""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°54'03.63""",Punarvasu,Jupiter,3,120,120.2128,0.2128
2025-12-07 01:30:00,Aspect,Trine,Mercury,Scorpio,"0°07'24.34""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°54'00.62""",Punarvasu,Jupiter,3,120,120.2233,0.2233
2025-12-07 01:45:00,Aspect,Trine,Mercury,Scorpio,"0°07'58.82""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'57.62""",Punarvasu,Jupiter,3,120,120.2337,0.2337
2025-12-07 02:00:00,Aspect,Trine,Mercury,Scorpio,"0°08'33.34""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'54.61""",Punarvasu,Jupiter,3,120,120.2441,0.2441
2025-12-07 02:15:00,Aspect,Trine,Mercury,Scorpio,"0°09'07.89""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'51.60""",Punarvasu,Jupiter,3,120,120.2545,0.2545
2025-12-07 02:30:00,Aspect,Trine,Mercury,Scorpio,"0°09'42.48""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'48.59""",Punarvasu,Jupiter,3,120,120.265,0.265
2025-12-07 02:45:00,Aspect,Trine,Mercury,Scorpio,"0°10'17.09""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'45.57""",Punarvasu,Jupiter,3,120,120.2754,0.2754
2025-12-07 03:00:00,Aspect,Trine,Mercury,Scorpio,"0°10'51.74""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'42.56""",Punarvasu,Jupiter,3,120,120.2859,0.2859
2025-12-07 03:15:00,Aspect,Trine,Mercury,Scorpio,"0°11'26.42""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'39.55""",Punarvasu,Jupiter,3,120,120.2964,0.2964
2025-12-07 03:30:00,Aspect,Trine,Mercury,Scorpio,"0°12'01.14""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'36.53""",Punarvasu,Jupiter,3,120,120.3068,0.3068
2025-12-07 03:45:00,Aspect,Trine,Mercury,Scorpio,"0°12'35.88""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'33.51""",Punarvasu,Jupiter,3,120,120.3173,0.3173
2025-12-07 04:00:00,Aspect,Trine,Mercury,Scorpio,"0°13'10.66""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'30.50""",Punarvasu,Jupiter,3,120,120.3278,0.3278
2025-12-07 04:15:00,Aspect,Trine,Mercury,Scorpio,"0°13'45.48""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'27.48""",Punarvasu,Jupiter,3,120,120.3383,0.3383
2025-12-07 04:30:00,Aspect,Trine,Mercury,Scorpio,"0°14'20.32""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'24.46""",Punarvasu,Jupiter,3,120,120.3489,0.3489
2025-12-07 04:45:00,Aspect,Trine,Mercury,Scorpio,"0°14'55.20""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'21.44""",Punarvasu,Jupiter,3,120,120.3594,0.3594
2025-12-07 05:00:00,Aspect,Trine,Mercury,Scorpio,"0°15'30.10""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'18.41""",Punarvasu,Jupiter,3,120,120.3699,0.3699
2025-12-07 05:15:00,Aspect,Trine,Mercury,Scorpio,"0°16'05.04""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'15.39""",Punarvasu,Jupiter,3,120,120.3805,0.3805
2025-12-07 05:30:00,Aspect,Trine,Mercury,Scorpio,"0°16'40.02""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'12.37""",Punarvasu,Jupiter,3,120,120.391,0.391
2025-12-07 05:45:00,Aspect,Trine,Mercury,Scorpio,"0°17'15.02""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'09.34""",Punarvasu,Jupiter,3,120,120.4016,0.4016
2025-12-07 06:00:00,Aspect,Trine,Mercury,Scorpio,"0°17'50.06""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'06.31""",Punarvasu,Jupiter,3,120,120.4122,0.4122
2025-12-07 06:15:00,Aspect,Trine,Mercury,Scorpio,"0°18'25.13""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'03.29""",Punarvasu,Jupiter,3,120,120.4227,0.4227
2025-12-07 06:30:00,Aspect,Trine,Mercury,Scorpio,"0°19'00.23""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°53'00.26""",Punarvasu,Jupiter,3,120,120.4333,0.4333
2025-12-07 06:45:00,Aspect,Trine,Mercury,Scorpio,"0°19'35.36""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°52'57.23""",Punarvasu,Jupiter,3,120,120.4439,0.4439
2025-12-07 07:00:00,Aspect,Trine,Mercury,Scorpio,"0°20'10.53""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°52'54.20""",Punarvasu,Jupiter,3,120,120.4545,0.4545
2025-12-07 07:15:00,Aspect,Trine,Mercury,Scorpio,"0°20'45.72""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°52'51.16""",Punarvasu,Jupiter,3,120,120.4652,0.4652
2025-12-07 07:30:00,Aspect,Trine,Mercury,Scorpio,"0°21'20.95""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°52'48.13""",Punarvasu,Jupiter,3,120,120.4758,0.4758
2025-12-07 07:45:00,Aspect,Trine,Mercury,Scorpio,"0°21'56.21""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°52'45.10""",Punarvasu,Jupiter,3,120,120.4864,0.4864
2025-12-07 08:00:00,Aspect,Trine,Mercury,Scorpio,"0°22'31.51""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°52'42.06""",Punarvasu,Jupiter,3,120,120.4971,0.4971
2025-12-07 08:15:00,Aspect,Trine,Mercury,Scorpio,"0°23'06.83""",Vishakha,Jupiter,4,Jupiter,Gemini,"29°52'39.02""",Punarvasu,Jupiter,3,120,120.5077,0.5077
