datetime,event,planet,from_sign,from_sign_vi,to_sign,to_sign_vi,degree,longitude,nakshatra,nakshatra_lord,pada
2026-01-17 12:00:00,Ingress,Mercury,Sagittarius,Nhân Mã,Capricorn,Ma Kết,"0°00'24.23""",270.00673,Uttara Ashadha,Sun,2
