datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-05 00:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°07'28.84""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°39'00.76""",Purva Ashadha,Venus,2,0th House,0,0,359.5255,0.4745,Combust
2026-01-05 00:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°39'00.76""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°07'28.84""",Purva Ashadha,Venus,3,0th House,0,0,0.4745,0.4745,Standard
2026-01-05 00:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°08'07.04""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°39'47.93""",Purva Ashadha,Venus,2,0th House,0,0,359.528,0.472,Combust
2026-01-05 00:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°39'47.93""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°08'07.04""",Purva Ashadha,Venus,3,0th House,0,0,0.472,0.472,Standard
2026-01-05 00:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°08'45.25""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°40'35.11""",Purva Ashadha,Venus,2,0th House,0,0,359.5305,0.4695,Combust
2026-01-05 00:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°40'35.11""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°08'45.25""",Purva Ashadha,Venus,3,0th House,0,0,0.4695,0.4695,Standard
2026-01-05 00:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°09'23.45""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°41'22.29""",Purva Ashadha,Venus,2,0th House,0,0,359.533,0.467,Combust
2026-01-05 00:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°41'22.29""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°09'23.45""",Purva Ashadha,Venus,3,0th House,0,0,0.467,0.467,Standard
2026-01-05 01:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°10'01.66""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°42'09.46""",Purva Ashadha,Venus,2,0th House,0,0,359.5355,0.4645,Combust
2026-01-05 01:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°42'09.46""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°10'01.66""",Purva Ashadha,Venus,3,0th House,0,0,0.4645,0.4645,Standard
2026-01-05 01:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°10'39.86""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°42'56.64""",Purva Ashadha,Venus,2,0th House,0,0,359.538,0.462,Combust
2026-01-05 01:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°42'56.64""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°10'39.86""",Purva Ashadha,Venus,3,0th House,0,0,0.462,0.462,Standard
2026-01-05 01:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°11'18.06""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°43'43.82""",Purva Ashadha,Venus,2,0th House,0,0,359.5405,0.4595,Combust
2026-01-05 01:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°43'43.82""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°11'18.06""",Purva Ashadha,Venus,3,0th House,0,0,0.4595,0.4595,Standard
2026-01-05 01:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°11'56.27""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°44'30.99""",Purva Ashadha,Venus,2,0th House,0,0,359.543,0.457,Combust
2026-01-05 01:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°44'30.99""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°11'56.27""",Purva Ashadha,Venus,3,0th House,0,0,0.457,0.457,Standard
2026-01-05 02:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°12'34.47""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°45'18.17""",Purva Ashadha,Venus,2,0th House,0,0,359.5455,0.4545,Combust
2026-01-05 02:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°45'18.17""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°12'34.47""",Purva Ashadha,Venus,3,0th House,0,0,0.4545,0.4545,Standard
2026-01-05 02:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°13'12.68""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°46'05.35""",Purva Ashadha,Venus,2,0th House,0,0,359.548,0.452,Combust
2026-01-05 02:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°46'05.35""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°13'12.68""",Purva Ashadha,Venus,3,0th House,0,0,0.452,0.452,Standard
2026-01-05 02:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°13'50.88""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°46'52.52""",Purva Ashadha,Venus,2,0th House,0,0,359.5505,0.4495,Combust
2026-01-05 02:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°46'52.52""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°13'50.88""",Purva Ashadha,Venus,3,0th House,0,0,0.4495,0.4495,Standard
2026-01-05 02:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°14'29.08""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°47'39.70""",Purva Ashadha,Venus,2,0th House,0,0,359.5529,0.4471,Combust
2026-01-05 02:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°47'39.70""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°14'29.08""",Purva Ashadha,Venus,3,0th House,0,0,0.4471,0.4471,Standard
2026-01-05 03:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°15'07.29""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°48'26.88""",Purva Ashadha,Venus,2,0th House,0,0,359.5554,0.4446,Combust
2026-01-05 03:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°48'26.88""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°15'07.29""",Purva Ashadha,Venus,3,0th House,0,0,0.4446,0.4446,Standard
2026-01-05 03:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°15'45.49""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°49'14.05""",Purva Ashadha,Venus,2,0th House,0,0,359.5579,0.4421,Combust
2026-01-05 03:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"19°49'14.05""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"20°15'45.49""",Purva Ashadha,Venus,3,0th House,0,0,0.4421,0.4421,Standard
2026-01-05 03:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"20°16'23.69""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"19°50'01.23""",Purva Ashadha,Venus,2,0th House,0,0,359.5604,0.4396,Combust
