datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-06 00:00:00,Aspect,Trine,Mercury,Libra,"29°11'47.55""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°59'01.57""",Punarvasu,Jupiter,3,120,119.2128,0.7872
2025-12-06 00:15:00,Aspect,Trine,Mercury,Libra,"29°12'18.45""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'58.67""",Punarvasu,Jupiter,3,120,119.2222,0.7778
2025-12-06 00:30:00,Aspect,Trine,Mercury,Libra,"29°12'49.38""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'55.78""",Punarvasu,Jupiter,3,120,119.2316,0.7684
2025-12-06 00:45:00,Aspect,Trine,Mercury,Libra,"29°13'20.35""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'52.88""",Punarvasu,Jupiter,3,120,119.241,0.759
2025-12-06 01:00:00,Aspect,Trine,Mercury,Libra,"29°13'51.35""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'49.99""",Punarvasu,Jupiter,3,120,119.2504,0.7496
2025-12-06 01:15:00,Aspect,Trine,Mercury,Libra,"29°14'22.40""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'47.09""",Punarvasu,Jupiter,3,120,119.2598,0.7402
2025-12-06 01:30:00,Aspect,Trine,Mercury,Libra,"29°14'53.48""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'44.19""",Punarvasu,Jupiter,3,120,119.2692,0.7308
2025-12-06 01:45:00,Aspect,Trine,Mercury,Libra,"29°15'24.60""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'41.29""",Punarvasu,Jupiter,3,120,119.2787,0.7213
2025-12-06 02:00:00,Aspect,Trine,Mercury,Libra,"29°15'55.75""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'38.39""",Punarvasu,Jupiter,3,120,119.2882,0.7118
2025-12-06 02:15:00,Aspect,Trine,Mercury,Libra,"29°16'26.94""",Vishakha,Jupiter,3,Jupiter,Gemini,"29°58'35.48""",Punarvasu,Jupiter,3,120,119.2976,0.7024
