datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-12 00:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°15'23.84""",Mars,Sagittarius,"26°42'33.41""",0,0.5473,0.5473
2026-01-12 00:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°16'02.05""",Mars,Sagittarius,"26°43'02.41""",0,0.5499,0.5499
2026-01-12 00:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°16'40.26""",Mars,Sagittarius,"26°43'31.40""",0,0.5525,0.5525
2026-01-12 00:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°17'18.47""",Mars,Sagittarius,"26°44'00.40""",0,0.555,0.555
2026-01-12 01:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°17'56.67""",Mars,Sagittarius,"26°44'29.40""",0,0.5576,0.5576
2026-01-12 01:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°18'34.88""",Mars,Sagittarius,"26°44'58.39""",0,0.5601,0.5601
2026-01-12 01:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°19'13.09""",Mars,Sagittarius,"26°45'27.39""",0,0.5627,0.5627
2026-01-12 01:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°19'51.30""",Mars,Sagittarius,"26°45'56.38""",0,0.5653,0.5653
2026-01-12 02:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°20'29.51""",Mars,Sagittarius,"26°46'25.38""",0,0.5678,0.5678
2026-01-12 02:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°21'07.72""",Mars,Sagittarius,"26°46'54.38""",0,0.5704,0.5704
2026-01-12 02:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°21'45.93""",Mars,Sagittarius,"26°47'23.38""",0,0.5729,0.5729
2026-01-12 02:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°22'24.13""",Mars,Sagittarius,"26°47'52.37""",0,0.5755,0.5755
2026-01-12 03:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°23'02.34""",Mars,Sagittarius,"26°48'21.37""",0,0.578,0.578
2026-01-12 03:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°23'40.55""",Mars,Sagittarius,"26°48'50.37""",0,0.5806,0.5806
2026-01-12 03:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°24'18.76""",Mars,Sagittarius,"26°49'19.37""",0,0.5832,0.5832
2026-01-12 03:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°24'56.97""",Mars,Sagittarius,"26°49'48.36""",0,0.5857,0.5857
2026-01-12 04:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°25'35.18""",Mars,Sagittarius,"26°50'17.36""",0,0.5883,0.5883
2026-01-12 04:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°26'13.39""",Mars,Sagittarius,"26°50'46.36""",0,0.5908,0.5908
2026-01-12 04:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°26'51.59""",Mars,Sagittarius,"26°51'15.36""",0,0.5934,0.5934
2026-01-12 04:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°27'29.80""",Mars,Sagittarius,"26°51'44.36""",0,0.596,0.596
2026-01-12 05:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°28'08.01""",Mars,Sagittarius,"26°52'13.36""",0,0.5985,0.5985
2026-01-12 05:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°28'46.22""",Mars,Sagittarius,"26°52'42.36""",0,0.6011,0.6011
2026-01-12 05:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°29'24.43""",Mars,Sagittarius,"26°53'11.36""",0,0.6036,0.6036
2026-01-12 05:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°30'02.64""",Mars,Sagittarius,"26°53'40.36""",0,0.6062,0.6062
2026-01-12 06:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°30'40.84""",Mars,Sagittarius,"26°54'09.36""",0,0.6087,0.6087
2026-01-12 06:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°31'19.05""",Mars,Sagittarius,"26°54'38.36""",0,0.6113,0.6113
2026-01-12 06:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°31'57.26""",Mars,Sagittarius,"26°55'07.36""",0,0.6139,0.6139
2026-01-12 06:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°32'35.47""",Mars,Sagittarius,"26°55'36.36""",0,0.6164,0.6164
2026-01-12 07:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°33'13.68""",Mars,Sagittarius,"26°56'05.37""",0,0.619,0.619
2026-01-12 07:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°33'51.89""",Mars,Sagittarius,"26°56'34.37""",0,0.6215,0.6215
2026-01-12 07:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°34'30.09""",Mars,Sagittarius,"26°57'03.37""",0,0.6241,0.6241
2026-01-12 07:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°35'08.30""",Mars,Sagittarius,"26°57'32.37""",0,0.6266,0.6266
2026-01-12 08:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°35'46.51""",Mars,Sagittarius,"26°58'01.37""",0,0.6292,0.6292
2026-01-12 08:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°36'24.72""",Mars,Sagittarius,"26°58'30.38""",0,0.6318,0.6318
2026-01-12 08:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°37'02.93""",Mars,Sagittarius,"26°58'59.38""",0,0.6343,0.6343
2026-01-12 08:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°37'41.14""",Mars,Sagittarius,"26°59'28.38""",0,0.6369,0.6369
2026-01-12 09:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°38'19.35""",Mars,Sagittarius,"26°59'57.39""",0,0.6394,0.6394
2026-01-12 09:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°38'57.55""",Mars,Sagittarius,"27°00'26.39""",0,0.642,0.642
2026-01-12 09:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°39'35.76""",Mars,Sagittarius,"27°00'55.39""",0,0.6445,0.6445
2026-01-12 09:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°40'13.97""",Mars,Sagittarius,"27°01'24.40""",0,0.6471,0.6471
2026-01-12 10:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°40'52.18""",Mars,Sagittarius,"27°01'53.40""",0,0.6497,0.6497
2026-01-12 10:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°41'30.39""",Mars,Sagittarius,"27°02'22.41""",0,0.6522,0.6522
2026-01-12 10:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°42'08.60""",Mars,Sagittarius,"27°02'51.41""",0,0.6548,0.6548
2026-01-12 10:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°42'46.80""",Mars,Sagittarius,"27°03'20.42""",0,0.6573,0.6573
2026-01-12 11:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°43'25.01""",Mars,Sagittarius,"27°03'49.42""",0,0.6599,0.6599
2026-01-12 11:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°44'03.22""",Mars,Sagittarius,"27°04'18.43""",0,0.6624,0.6624
2026-01-12 11:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°44'41.43""",Mars,Sagittarius,"27°04'47.43""",0,0.665,0.665
2026-01-12 11:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°45'19.64""",Mars,Sagittarius,"27°05'16.44""",0,0.6676,0.6676
2026-01-12 12:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°45'57.84""",Mars,Sagittarius,"27°05'45.45""",0,0.6701,0.6701
2026-01-12 12:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°46'36.05""",Mars,Sagittarius,"27°06'14.45""",0,0.6727,0.6727
2026-01-12 12:30:00,Aspect,Conjunction,Sun,Sagittarius,"27°47'14.26""",Mars,Sagittarius,"27°06'43.46""",0,0.6752,0.6752
2026-01-12 12:45:00,Aspect,Conjunction,Sun,Sagittarius,"27°47'52.47""",Mars,Sagittarius,"27°07'12.47""",0,0.6778,0.6778
2026-01-12 13:00:00,Aspect,Conjunction,Sun,Sagittarius,"27°48'30.68""",Mars,Sagittarius,"27°07'41.47""",0,0.6803,0.6803
2026-01-12 13:15:00,Aspect,Conjunction,Sun,Sagittarius,"27°49'08.89""",Mars,Sagittarius,"27°08'10.48""",0,0.6829,0.6829
