datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-27 23:30:00,Parashara_Drishti,Saturn,Pisces,Song Ngư,"4°00'08.63""",Uttara Bhadrapada,Saturn,1,Moon,Taurus,Kim Ngưu,"3°07'58.93""",Krittika,Sun,2,3rd House,3,60,59.130600000000015,0.8694,Medium
2026-01-27 23:45:00,Parashara_Drishti,Saturn,Pisces,Song Ngư,"4°00'12.15""",Uttara Bhadrapada,Saturn,1,Moon,Taurus,Kim Ngưu,"3°16'57.04""",Krittika,Sun,2,3rd House,3,60,59.27910000000003,0.7209,Medium
