datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-27 16:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°08'57.75""",Venus,Capricorn,"18°08'55.39""",0,0.9993,0.9993
2026-01-27 16:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°10'02.75""",Venus,Capricorn,"18°09'42.48""",0,0.9944,0.9944
2026-01-27 16:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°11'07.77""",Venus,Capricorn,"18°10'29.57""",0,0.9894,0.9894
2026-01-27 16:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°12'12.78""",Venus,Capricorn,"18°11'16.66""",0,0.9844,0.9844
2026-01-27 17:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°13'17.80""",Venus,Capricorn,"18°12'03.75""",0,0.9794,0.9794
2026-01-27 17:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°14'22.82""",Venus,Capricorn,"18°12'50.84""",0,0.9744,0.9744
2026-01-27 17:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°15'27.85""",Venus,Capricorn,"18°13'37.93""",0,0.9695,0.9695
2026-01-27 17:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°16'32.87""",Venus,Capricorn,"18°14'25.02""",0,0.9645,0.9645
2026-01-27 18:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°17'37.91""",Venus,Capricorn,"18°15'12.10""",0,0.9595,0.9595
2026-01-27 18:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°18'42.94""",Venus,Capricorn,"18°15'59.19""",0,0.9545,0.9545
2026-01-27 18:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°19'47.98""",Venus,Capricorn,"18°16'46.28""",0,0.9495,0.9495
2026-01-27 18:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°20'53.02""",Venus,Capricorn,"18°17'33.37""",0,0.9445,0.9445
2026-01-27 19:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°21'58.07""",Venus,Capricorn,"18°18'20.46""",0,0.9396,0.9396
2026-01-27 19:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°23'03.12""",Venus,Capricorn,"18°19'07.55""",0,0.9346,0.9346
2026-01-27 19:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°24'08.17""",Venus,Capricorn,"18°19'54.64""",0,0.9296,0.9296
2026-01-27 19:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°25'13.22""",Venus,Capricorn,"18°20'41.72""",0,0.9246,0.9246
2026-01-27 20:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°26'18.28""",Venus,Capricorn,"18°21'28.81""",0,0.9196,0.9196
2026-01-27 20:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°27'23.34""",Venus,Capricorn,"18°22'15.90""",0,0.9146,0.9146
2026-01-27 20:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°28'28.41""",Venus,Capricorn,"18°23'02.99""",0,0.9096,0.9096
2026-01-27 20:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°29'33.48""",Venus,Capricorn,"18°23'50.08""",0,0.9046,0.9046
2026-01-27 21:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°30'38.55""",Venus,Capricorn,"18°24'37.16""",0,0.8996,0.8996
2026-01-27 21:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°31'43.63""",Venus,Capricorn,"18°25'24.25""",0,0.8946,0.8946
2026-01-27 21:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°32'48.71""",Venus,Capricorn,"18°26'11.34""",0,0.8896,0.8896
2026-01-27 21:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°33'53.79""",Venus,Capricorn,"18°26'58.43""",0,0.8846,0.8846
2026-01-27 22:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°34'58.88""",Venus,Capricorn,"18°27'45.51""",0,0.8796,0.8796
2026-01-27 22:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°36'03.96""",Venus,Capricorn,"18°28'32.60""",0,0.8746,0.8746
2026-01-27 22:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°37'09.06""",Venus,Capricorn,"18°29'19.69""",0,0.8696,0.8696
2026-01-27 22:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°38'14.15""",Venus,Capricorn,"18°30'06.77""",0,0.8646,0.8646
2026-01-27 23:00:00,Aspect,Conjunction,Mercury,Capricorn,"17°39'19.25""",Venus,Capricorn,"18°30'53.86""",0,0.8596,0.8596
2026-01-27 23:15:00,Aspect,Conjunction,Mercury,Capricorn,"17°40'24.36""",Venus,Capricorn,"18°31'40.95""",0,0.8546,0.8546
2026-01-27 23:30:00,Aspect,Conjunction,Mercury,Capricorn,"17°41'29.46""",Venus,Capricorn,"18°32'28.04""",0,0.8496,0.8496
2026-01-27 23:45:00,Aspect,Conjunction,Mercury,Capricorn,"17°42'34.57""",Venus,Capricorn,"18°33'15.12""",0,0.8446,0.8446
