datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-08 00:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°10'51.93""",Venus,Sagittarius,"23°25'27.19""",0,0.2431,0.2431
2026-01-08 00:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°25'27.19""",Mars,Sagittarius,"23°37'17.54""",0,0.1973,0.1973
2026-01-08 00:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°11'30.13""",Venus,Sagittarius,"23°26'14.36""",0,0.2456,0.2456
2026-01-08 00:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°26'14.36""",Mars,Sagittarius,"23°37'46.44""",0,0.1922,0.1922
2026-01-08 00:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°12'08.34""",Venus,Sagittarius,"23°27'01.54""",0,0.2481,0.2481
2026-01-08 00:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°27'01.54""",Mars,Sagittarius,"23°38'15.34""",0,0.1872,0.1872
2026-01-08 00:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°12'46.55""",Venus,Sagittarius,"23°27'48.71""",0,0.2506,0.2506
2026-01-08 00:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°27'48.71""",Mars,Sagittarius,"23°38'44.24""",0,0.1821,0.1821
2026-01-08 01:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°13'24.75""",Venus,Sagittarius,"23°28'35.88""",0,0.2531,0.2531
2026-01-08 01:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°28'35.88""",Mars,Sagittarius,"23°39'13.14""",0,0.177,0.177
2026-01-08 01:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°14'02.96""",Venus,Sagittarius,"23°29'23.06""",0,0.2556,0.2556
2026-01-08 01:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°29'23.06""",Mars,Sagittarius,"23°39'42.05""",0,0.1719,0.1719
2026-01-08 01:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°14'41.17""",Venus,Sagittarius,"23°30'10.23""",0,0.2581,0.2581
2026-01-08 01:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°30'10.23""",Mars,Sagittarius,"23°40'10.95""",0,0.1669,0.1669
2026-01-08 01:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°15'19.37""",Venus,Sagittarius,"23°30'57.40""",0,0.2606,0.2606
2026-01-08 01:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°30'57.40""",Mars,Sagittarius,"23°40'39.85""",0,0.1618,0.1618
2026-01-08 02:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°15'57.58""",Venus,Sagittarius,"23°31'44.57""",0,0.2631,0.2631
2026-01-08 02:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°31'44.57""",Mars,Sagittarius,"23°41'08.75""",0,0.1567,0.1567
2026-01-08 02:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°16'35.79""",Venus,Sagittarius,"23°32'31.75""",0,0.2655,0.2655
2026-01-08 02:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°32'31.75""",Mars,Sagittarius,"23°41'37.65""",0,0.1516,0.1516
2026-01-08 02:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°17'13.99""",Venus,Sagittarius,"23°33'18.92""",0,0.268,0.268
2026-01-08 02:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°33'18.92""",Mars,Sagittarius,"23°42'06.55""",0,0.1466,0.1466
2026-01-08 02:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°17'52.20""",Venus,Sagittarius,"23°34'06.09""",0,0.2705,0.2705
2026-01-08 02:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°34'06.09""",Mars,Sagittarius,"23°42'35.46""",0,0.1415,0.1415
2026-01-08 03:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°18'30.41""",Venus,Sagittarius,"23°34'53.27""",0,0.273,0.273
2026-01-08 03:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°34'53.27""",Mars,Sagittarius,"23°43'04.36""",0,0.1364,0.1364
2026-01-08 03:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°19'08.62""",Venus,Sagittarius,"23°35'40.44""",0,0.2755,0.2755
2026-01-08 03:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°35'40.44""",Mars,Sagittarius,"23°43'33.26""",0,0.1313,0.1313
2026-01-08 03:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°19'46.82""",Venus,Sagittarius,"23°36'27.61""",0,0.278,0.278
2026-01-08 03:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°36'27.61""",Mars,Sagittarius,"23°44'02.17""",0,0.1263,0.1263
2026-01-08 03:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°20'25.03""",Venus,Sagittarius,"23°37'14.79""",0,0.2805,0.2805
2026-01-08 03:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°37'14.79""",Mars,Sagittarius,"23°44'31.07""",0,0.1212,0.1212
2026-01-08 04:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°21'03.24""",Venus,Sagittarius,"23°38'01.96""",0,0.283,0.283
2026-01-08 04:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°38'01.96""",Mars,Sagittarius,"23°44'59.97""",0,0.1161,0.1161
2026-01-08 04:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°21'41.44""",Venus,Sagittarius,"23°38'49.13""",0,0.2855,0.2855
2026-01-08 04:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°38'49.13""",Mars,Sagittarius,"23°45'28.88""",0,0.111,0.111
2026-01-08 04:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°22'19.65""",Venus,Sagittarius,"23°39'36.30""",0,0.288,0.288
2026-01-08 04:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°39'36.30""",Mars,Sagittarius,"23°45'57.78""",0,0.106,0.106
2026-01-08 04:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°22'57.86""",Venus,Sagittarius,"23°40'23.48""",0,0.2905,0.2905
2026-01-08 04:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°40'23.48""",Mars,Sagittarius,"23°46'26.69""",0,0.1009,0.1009
2026-01-08 05:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°23'36.06""",Venus,Sagittarius,"23°41'10.65""",0,0.2929,0.2929
2026-01-08 05:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°41'10.65""",Mars,Sagittarius,"23°46'55.59""",0,0.0958,0.0958
2026-01-08 05:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°24'14.27""",Venus,Sagittarius,"23°41'57.82""",0,0.2954,0.2954
2026-01-08 05:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°41'57.82""",Mars,Sagittarius,"23°47'24.50""",0,0.0907,0.0907
2026-01-08 05:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°24'52.48""",Venus,Sagittarius,"23°42'45.00""",0,0.2979,0.2979
2026-01-08 05:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°42'45.00""",Mars,Sagittarius,"23°47'53.40""",0,0.0857,0.0857
2026-01-08 05:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°25'30.68""",Venus,Sagittarius,"23°43'32.17""",0,0.3004,0.3004
2026-01-08 05:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°43'32.17""",Mars,Sagittarius,"23°48'22.31""",0,0.0806,0.0806
2026-01-08 06:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°26'08.89""",Venus,Sagittarius,"23°44'19.34""",0,0.3029,0.3029
2026-01-08 06:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°44'19.34""",Mars,Sagittarius,"23°48'51.21""",0,0.0755,0.0755
2026-01-08 06:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°26'47.10""",Venus,Sagittarius,"23°45'06.51""",0,0.3054,0.3054
2026-01-08 06:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°45'06.51""",Mars,Sagittarius,"23°49'20.12""",0,0.0704,0.0704
2026-01-08 06:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°27'25.31""",Venus,Sagittarius,"23°45'53.69""",0,0.3079,0.3079
2026-01-08 06:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°45'53.69""",Mars,Sagittarius,"23°49'49.02""",0,0.0654,0.0654
2026-01-08 06:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°28'03.51""",Venus,Sagittarius,"23°46'40.86""",0,0.3104,0.3104
2026-01-08 06:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°46'40.86""",Mars,Sagittarius,"23°50'17.93""",0,0.0603,0.0603
2026-01-08 07:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°28'41.72""",Venus,Sagittarius,"23°47'28.03""",0,0.3129,0.3129
2026-01-08 07:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°47'28.03""",Mars,Sagittarius,"23°50'46.84""",0,0.0552,0.0552
2026-01-08 07:15:00,Aspect,Conjunction,Sun,Sagittarius,"23°29'19.93""",Venus,Sagittarius,"23°48'15.20""",0,0.3154,0.3154
2026-01-08 07:15:00,Aspect,Conjunction,Venus,Sagittarius,"23°48'15.20""",Mars,Sagittarius,"23°51'15.74""",0,0.0502,0.0502
2026-01-08 07:30:00,Aspect,Conjunction,Sun,Sagittarius,"23°29'58.13""",Venus,Sagittarius,"23°49'02.38""",0,0.3178,0.3178
2026-01-08 07:30:00,Aspect,Conjunction,Venus,Sagittarius,"23°49'02.38""",Mars,Sagittarius,"23°51'44.65""",0,0.0451,0.0451
2026-01-08 07:45:00,Aspect,Conjunction,Sun,Sagittarius,"23°30'36.34""",Venus,Sagittarius,"23°49'49.55""",0,0.3203,0.3203
2026-01-08 07:45:00,Aspect,Conjunction,Venus,Sagittarius,"23°49'49.55""",Mars,Sagittarius,"23°52'13.56""",0,0.04,0.04
2026-01-08 08:00:00,Aspect,Conjunction,Sun,Sagittarius,"23°31'14.55""",Venus,Sagittarius,"23°50'36.72""",0,0.3228,0.3228
2026-01-08 08:00:00,Aspect,Conjunction,Venus,Sagittarius,"23°50'36.72""",Mars,Sagittarius,"23°52'42.47""",0,0.0349,0.0349
