datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-06 00:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°08'36.44""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°54'29.67""",Purva Ashadha,Venus,3,0th House,0,0,359.7648,0.2352,Combust
2026-01-06 00:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°54'29.67""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°08'36.44""",Purva Ashadha,Venus,3,0th House,0,0,0.2352,0.2352,Standard
2026-01-06 00:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°09'14.65""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°55'16.84""",Purva Ashadha,Venus,3,0th House,0,0,359.7673,0.2327,Combust
2026-01-06 00:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°55'16.84""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°09'14.65""",Purva Ashadha,Venus,3,0th House,0,0,0.2327,0.2327,Standard
2026-01-06 00:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°09'52.85""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°56'04.02""",Purva Ashadha,Venus,3,0th House,0,0,359.7698,0.2302,Combust
2026-01-06 00:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°56'04.02""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°09'52.85""",Purva Ashadha,Venus,3,0th House,0,0,0.2302,0.2302,Standard
2026-01-06 00:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°10'31.06""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°56'51.20""",Purva Ashadha,Venus,3,0th House,0,0,359.7723,0.2277,Combust
2026-01-06 00:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°56'51.20""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°10'31.06""",Purva Ashadha,Venus,3,0th House,0,0,0.2277,0.2277,Standard
2026-01-06 01:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°11'09.26""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°57'38.37""",Purva Ashadha,Venus,3,0th House,0,0,359.7748,0.2252,Combust
2026-01-06 01:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°57'38.37""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°11'09.26""",Purva Ashadha,Venus,3,0th House,0,0,0.2252,0.2252,Standard
