datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-06 00:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°09'52.85""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°56'04.02""",Purva Ashadha,Venus,3,0th House,0,0,359.7698,0.2302,Combust
2026-01-06 00:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°09'52.85""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°05'51.12""",Purva Ashadha,Venus,3,0th House,0,0,0.9329,0.9329,Combust
2026-01-06 00:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°56'04.02""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°09'52.85""",Purva Ashadha,Venus,3,0th House,0,0,0.2302,0.2302,Standard
2026-01-06 00:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°05'51.12""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°09'52.85""",Purva Ashadha,Venus,3,0th House,0,0,359.0671,0.9329,Standard
2026-01-06 00:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°05'51.12""",Purva Ashadha,Venus,3,Moon,Cancer,Cự Giải,"22°18'05.26""",Ashlesha,Mercury,2,8th House,8,210,210.2039,0.2039,Strong
2026-01-06 00:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°10'31.06""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°56'51.20""",Purva Ashadha,Venus,3,0th House,0,0,359.7723,0.2277,Combust
2026-01-06 00:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°10'31.06""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°06'19.97""",Purva Ashadha,Venus,3,0th House,0,0,0.9303,0.9303,Combust
2026-01-06 00:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°56'51.20""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°10'31.06""",Purva Ashadha,Venus,3,0th House,0,0,0.2277,0.2277,Standard
2026-01-06 00:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°06'19.97""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°10'31.06""",Purva Ashadha,Venus,3,0th House,0,0,359.0697,0.9303,Standard
2026-01-06 00:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°06'19.97""",Purva Ashadha,Venus,3,Moon,Cancer,Cự Giải,"22°26'51.01""",Ashlesha,Mercury,2,8th House,8,210,210.342,0.342,Strong
2026-01-06 01:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°11'09.26""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°57'38.37""",Purva Ashadha,Venus,3,0th House,0,0,359.7748,0.2252,Combust
2026-01-06 01:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°11'09.26""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°06'48.82""",Purva Ashadha,Venus,3,0th House,0,0,0.9277,0.9277,Combust
2026-01-06 01:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°57'38.37""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°11'09.26""",Purva Ashadha,Venus,3,0th House,0,0,0.2252,0.2252,Standard
2026-01-06 01:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°06'48.82""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°11'09.26""",Purva Ashadha,Venus,3,0th House,0,0,359.0723,0.9277,Standard
2026-01-06 01:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°06'48.82""",Purva Ashadha,Venus,3,Moon,Cancer,Cự Giải,"22°35'36.59""",Ashlesha,Mercury,2,8th House,8,210,210.4799,0.4799,Strong
2026-01-06 01:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°11'47.47""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°58'25.55""",Purva Ashadha,Venus,3,0th House,0,0,359.7772,0.2228,Combust
2026-01-06 01:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°11'47.47""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°07'17.67""",Purva Ashadha,Venus,3,0th House,0,0,0.9251,0.9251,Combust
2026-01-06 01:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°58'25.55""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°11'47.47""",Purva Ashadha,Venus,3,0th House,0,0,0.2228,0.2228,Standard
2026-01-06 01:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°07'17.67""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°11'47.47""",Purva Ashadha,Venus,3,0th House,0,0,359.0749,0.9251,Standard
2026-01-06 01:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°07'17.67""",Purva Ashadha,Venus,3,Moon,Cancer,Cự Giải,"22°44'21.98""",Ashlesha,Mercury,2,8th House,8,210,210.6179,0.6179,Strong
2026-01-06 01:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°12'25.67""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°59'12.72""",Purva Ashadha,Venus,3,0th House,0,0,359.7797,0.2203,Combust
2026-01-06 01:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°12'25.67""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°07'46.53""",Purva Ashadha,Venus,3,0th House,0,0,0.9225,0.9225,Combust
2026-01-06 01:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°59'12.72""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°12'25.67""",Purva Ashadha,Venus,3,0th House,0,0,0.2203,0.2203,Standard
2026-01-06 01:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°07'46.53""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°12'25.67""",Purva Ashadha,Venus,3,0th House,0,0,359.0775,0.9225,Standard
2026-01-06 01:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°07'46.53""",Purva Ashadha,Venus,3,Moon,Cancer,Cự Giải,"22°53'07.19""",Ashlesha,Mercury,2,8th House,8,210,210.7557,0.7557,Strong
2026-01-06 01:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°13'03.88""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"20°59'59.90""",Purva Ashadha,Venus,3,0th House,0,0,359.7822,0.2178,Combust
2026-01-06 01:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°13'03.88""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°08'15.38""",Purva Ashadha,Venus,3,0th House,0,0,0.9199,0.9199,Combust
2026-01-06 01:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"20°59'59.90""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°13'03.88""",Purva Ashadha,Venus,3,0th House,0,0,0.2178,0.2178,Standard
2026-01-06 01:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°08'15.38""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°13'03.88""",Purva Ashadha,Venus,3,0th House,0,0,359.0801,0.9199,Standard
2026-01-06 01:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°08'15.38""",Purva Ashadha,Venus,3,Moon,Cancer,Cự Giải,"23°01'52.23""",Ashlesha,Mercury,2,8th House,8,210,210.8936,0.8936,Strong
2026-01-06 02:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°13'42.08""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°00'47.07""",Purva Ashadha,Venus,3,0th House,0,0,359.7847,0.2153,Combust
2026-01-06 02:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°13'42.08""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°08'44.23""",Purva Ashadha,Venus,3,0th House,0,0,0.9173,0.9173,Combust
2026-01-06 02:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°00'47.07""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°13'42.08""",Purva Ashadha,Venus,3,0th House,0,0,0.2153,0.2153,Standard
2026-01-06 02:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°08'44.23""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°13'42.08""",Purva Ashadha,Venus,3,0th House,0,0,359.0827,0.9173,Standard
2026-01-06 02:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°14'20.28""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°01'34.25""",Purva Ashadha,Venus,3,0th House,0,0,359.7872,0.2128,Combust
2026-01-06 02:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°14'20.28""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°09'13.09""",Purva Ashadha,Venus,3,0th House,0,0,0.9147,0.9147,Combust
2026-01-06 02:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°01'34.25""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°14'20.28""",Purva Ashadha,Venus,3,0th House,0,0,0.2128,0.2128,Standard
2026-01-06 02:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°09'13.09""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°14'20.28""",Purva Ashadha,Venus,3,0th House,0,0,359.0853,0.9147,Standard
2026-01-06 02:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°14'58.49""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°02'21.43""",Purva Ashadha,Venus,3,0th House,0,0,359.7897,0.2103,Combust
2026-01-06 02:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°14'58.49""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°09'41.94""",Purva Ashadha,Venus,3,0th House,0,0,0.9121,0.9121,Combust
2026-01-06 02:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°02'21.43""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°14'58.49""",Purva Ashadha,Venus,3,0th House,0,0,0.2103,0.2103,Standard
2026-01-06 02:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°09'41.94""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°14'58.49""",Purva Ashadha,Venus,3,0th House,0,0,359.0879,0.9121,Standard
2026-01-06 02:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°15'36.69""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°03'08.60""",Purva Ashadha,Venus,3,0th House,0,0,359.7922,0.2078,Combust
2026-01-06 02:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°15'36.69""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°10'10.79""",Purva Ashadha,Venus,3,0th House,0,0,0.9095,0.9095,Combust
2026-01-06 02:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°03'08.60""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°15'36.69""",Purva Ashadha,Venus,3,0th House,0,0,0.2078,0.2078,Standard
2026-01-06 02:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°10'10.79""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°15'36.69""",Purva Ashadha,Venus,3,0th House,0,0,359.0905,0.9095,Standard
2026-01-06 03:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°16'14.90""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°03'55.78""",Purva Ashadha,Venus,3,0th House,0,0,359.7947,0.2053,Combust
2026-01-06 03:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°16'14.90""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°10'39.65""",Purva Ashadha,Venus,3,0th House,0,0,0.9069,0.9069,Combust
2026-01-06 03:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°03'55.78""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°16'14.90""",Purva Ashadha,Venus,3,0th House,0,0,0.2053,0.2053,Standard
2026-01-06 03:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°10'39.65""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°16'14.90""",Purva Ashadha,Venus,3,0th House,0,0,359.0931,0.9069,Standard
2026-01-06 03:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°16'53.10""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°04'42.95""",Purva Ashadha,Venus,3,0th House,0,0,359.7972,0.2028,Combust
2026-01-06 03:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°16'53.10""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°11'08.50""",Purva Ashadha,Venus,3,0th House,0,0,0.9043,0.9043,Combust
2026-01-06 03:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°04'42.95""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°16'53.10""",Purva Ashadha,Venus,3,0th House,0,0,0.2028,0.2028,Standard
2026-01-06 03:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°11'08.50""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°16'53.10""",Purva Ashadha,Venus,3,0th House,0,0,359.0957,0.9043,Standard
2026-01-06 03:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°17'31.31""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°05'30.13""",Purva Ashadha,Venus,3,0th House,0,0,359.7997,0.2003,Combust
2026-01-06 03:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°17'31.31""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°11'37.36""",Purva Ashadha,Venus,3,0th House,0,0,0.9017,0.9017,Combust
2026-01-06 03:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°05'30.13""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°17'31.31""",Purva Ashadha,Venus,3,0th House,0,0,0.2003,0.2003,Standard
2026-01-06 03:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°11'37.36""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°17'31.31""",Purva Ashadha,Venus,3,0th House,0,0,359.0983,0.9017,Standard
2026-01-06 03:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°18'09.51""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°06'17.30""",Purva Ashadha,Venus,3,0th House,0,0,359.8022,0.1978,Combust
2026-01-06 03:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°18'09.51""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°12'06.21""",Purva Ashadha,Venus,3,0th House,0,0,0.8991,0.8991,Combust
2026-01-06 03:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°06'17.30""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°18'09.51""",Purva Ashadha,Venus,3,0th House,0,0,0.1978,0.1978,Standard
2026-01-06 03:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°12'06.21""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°18'09.51""",Purva Ashadha,Venus,3,0th House,0,0,359.1009,0.8991,Standard
2026-01-06 04:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°18'47.72""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°07'04.48""",Purva Ashadha,Venus,3,0th House,0,0,359.8047,0.1953,Combust
2026-01-06 04:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°18'47.72""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°12'35.07""",Purva Ashadha,Venus,3,0th House,0,0,0.8965,0.8965,Combust
2026-01-06 04:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°07'04.48""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°18'47.72""",Purva Ashadha,Venus,3,0th House,0,0,0.1953,0.1953,Standard
2026-01-06 04:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°12'35.07""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°18'47.72""",Purva Ashadha,Venus,3,0th House,0,0,359.1035,0.8965,Standard
2026-01-06 04:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°19'25.92""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°07'51.65""",Purva Ashadha,Venus,3,0th House,0,0,359.8071,0.1929,Combust
2026-01-06 04:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°19'25.92""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°13'03.92""",Purva Ashadha,Venus,3,0th House,0,0,0.8939,0.8939,Combust
2026-01-06 04:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°07'51.65""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°19'25.92""",Purva Ashadha,Venus,3,0th House,0,0,0.1929,0.1929,Standard
2026-01-06 04:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°13'03.92""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°19'25.92""",Purva Ashadha,Venus,3,0th House,0,0,359.1061,0.8939,Standard
2026-01-06 04:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°20'04.13""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°08'38.83""",Purva Ashadha,Venus,3,0th House,0,0,359.8096,0.1904,Combust
2026-01-06 04:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°20'04.13""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°13'32.78""",Purva Ashadha,Venus,3,0th House,0,0,0.8913,0.8913,Combust
2026-01-06 04:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°08'38.83""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°20'04.13""",Purva Ashadha,Venus,3,0th House,0,0,0.1904,0.1904,Standard
2026-01-06 04:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°13'32.78""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°20'04.13""",Purva Ashadha,Venus,3,0th House,0,0,359.1087,0.8913,Standard
2026-01-06 04:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°20'42.33""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°09'26.01""",Purva Ashadha,Venus,3,0th House,0,0,359.8121,0.1879,Combust
2026-01-06 04:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°20'42.33""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°14'01.63""",Purva Ashadha,Venus,3,0th House,0,0,0.8887,0.8887,Combust
2026-01-06 04:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°09'26.01""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°20'42.33""",Purva Ashadha,Venus,3,0th House,0,0,0.1879,0.1879,Standard
2026-01-06 04:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°14'01.63""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°20'42.33""",Purva Ashadha,Venus,3,0th House,0,0,359.1113,0.8887,Standard
2026-01-06 05:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°21'20.54""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°10'13.18""",Purva Ashadha,Venus,3,0th House,0,0,359.8146,0.1854,Combust
2026-01-06 05:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°21'20.54""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°14'30.49""",Purva Ashadha,Venus,3,0th House,0,0,0.8861,0.8861,Combust
2026-01-06 05:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°10'13.18""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°21'20.54""",Purva Ashadha,Venus,3,0th House,0,0,0.1854,0.1854,Standard
2026-01-06 05:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°14'30.49""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°21'20.54""",Purva Ashadha,Venus,3,0th House,0,0,359.1139,0.8861,Standard
2026-01-06 05:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°21'58.74""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°11'00.36""",Purva Ashadha,Venus,3,0th House,0,0,359.8171,0.1829,Combust
2026-01-06 05:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°21'58.74""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°14'59.35""",Purva Ashadha,Venus,3,0th House,0,0,0.8835,0.8835,Combust
2026-01-06 05:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°11'00.36""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°21'58.74""",Purva Ashadha,Venus,3,0th House,0,0,0.1829,0.1829,Standard
2026-01-06 05:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°14'59.35""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°21'58.74""",Purva Ashadha,Venus,3,0th House,0,0,359.1165,0.8835,Standard
2026-01-06 05:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°22'36.95""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°11'47.53""",Purva Ashadha,Venus,3,0th House,0,0,359.8196,0.1804,Combust
2026-01-06 05:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°22'36.95""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°15'28.20""",Purva Ashadha,Venus,3,0th House,0,0,0.8809,0.8809,Combust
2026-01-06 05:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°11'47.53""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°22'36.95""",Purva Ashadha,Venus,3,0th House,0,0,0.1804,0.1804,Standard
2026-01-06 05:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"22°15'28.20""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°22'36.95""",Purva Ashadha,Venus,3,0th House,0,0,359.1191,0.8809,Standard
2026-01-06 05:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°23'15.15""",Purva Ashadha,Venus,3,Venus,Sagittarius,Nhân Mã,"21°12'34.71""",Purva Ashadha,Venus,3,0th House,0,0,359.8221,0.1779,Combust
2026-01-06 05:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"21°23'15.15""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"22°15'57.06""",Purva Ashadha,Venus,3,0th House,0,0,0.8783,0.8783,Combust
2026-01-06 05:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"21°12'34.71""",Purva Ashadha,Venus,3,Sun,Sagittarius,Nhân Mã,"21°23'15.15""",Purva Ashadha,Venus,3,0th House,0,0,0.1779,0.1779,Standard
