datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-30 00:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°13'01.02""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°04'41.24""",Shravana,Moon,4,0th House,0,0,359.8612,0.1388,Standard
2026-01-30 00:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°04'41.24""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°13'01.02""",Shravana,Moon,4,0th House,0,0,0.1388,0.1388,Standard
2026-01-30 00:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°14'06.74""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°05'28.31""",Shravana,Moon,4,0th House,0,0,359.856,0.144,Standard
2026-01-30 00:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°05'28.31""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°14'06.74""",Shravana,Moon,4,0th House,0,0,0.144,0.144,Standard
2026-01-30 00:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°15'12.46""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°06'15.38""",Shravana,Moon,4,0th House,0,0,359.8508,0.1492,Standard
2026-01-30 00:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°06'15.38""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°15'12.46""",Shravana,Moon,4,0th House,0,0,0.1492,0.1492,Standard
2026-01-30 00:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°16'18.18""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°07'02.45""",Shravana,Moon,4,0th House,0,0,359.8456,0.1544,Standard
2026-01-30 00:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°07'02.45""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°16'18.18""",Shravana,Moon,4,0th House,0,0,0.1544,0.1544,Standard
2026-01-30 01:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°17'23.91""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°07'49.52""",Shravana,Moon,4,0th House,0,0,359.8404,0.1596,Standard
2026-01-30 01:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°07'49.52""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°17'23.91""",Shravana,Moon,4,0th House,0,0,0.1596,0.1596,Standard
2026-01-30 01:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°18'29.64""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°08'36.59""",Shravana,Moon,4,0th House,0,0,359.8353,0.1647,Standard
2026-01-30 01:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°08'36.59""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°18'29.64""",Shravana,Moon,4,0th House,0,0,0.1647,0.1647,Standard
2026-01-30 01:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°19'35.37""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°09'23.66""",Shravana,Moon,4,0th House,0,0,359.8301,0.1699,Standard
2026-01-30 01:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°09'23.66""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°19'35.37""",Shravana,Moon,4,0th House,0,0,0.1699,0.1699,Standard
2026-01-30 01:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°20'41.10""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°10'10.73""",Shravana,Moon,4,0th House,0,0,359.8249,0.1751,Standard
2026-01-30 01:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°10'10.73""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°20'41.10""",Shravana,Moon,4,0th House,0,0,0.1751,0.1751,Standard
2026-01-30 02:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°21'46.84""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°10'57.80""",Shravana,Moon,4,0th House,0,0,359.8197,0.1803,Standard
2026-01-30 02:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°10'57.80""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°21'46.84""",Shravana,Moon,4,0th House,0,0,0.1803,0.1803,Standard
2026-01-30 02:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°22'52.58""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°11'44.87""",Shravana,Moon,4,0th House,0,0,359.8145,0.1855,Standard
2026-01-30 02:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°11'44.87""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°22'52.58""",Shravana,Moon,4,0th House,0,0,0.1855,0.1855,Standard
2026-01-30 02:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°23'58.33""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°12'31.94""",Shravana,Moon,4,0th House,0,0,359.8093,0.1907,Standard
2026-01-30 02:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°12'31.94""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°23'58.33""",Shravana,Moon,4,0th House,0,0,0.1907,0.1907,Standard
2026-01-30 02:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°25'04.07""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°13'19.01""",Shravana,Moon,4,0th House,0,0,359.8041,0.1959,Standard
2026-01-30 02:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°13'19.01""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°25'04.07""",Shravana,Moon,4,0th House,0,0,0.1959,0.1959,Standard
2026-01-30 03:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°26'09.82""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°14'06.08""",Shravana,Moon,4,0th House,0,0,359.799,0.201,Standard
2026-01-30 03:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°14'06.08""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°26'09.82""",Shravana,Moon,4,0th House,0,0,0.201,0.201,Standard
2026-01-30 03:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°27'15.57""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°14'53.15""",Shravana,Moon,4,0th House,0,0,359.7938,0.2062,Standard
2026-01-30 03:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°14'53.15""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°27'15.57""",Shravana,Moon,4,0th House,0,0,0.2062,0.2062,Standard
2026-01-30 03:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°28'21.33""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°15'40.21""",Shravana,Moon,4,0th House,0,0,359.7886,0.2114,Standard
2026-01-30 03:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°15'40.21""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°28'21.33""",Shravana,Moon,4,0th House,0,0,0.2114,0.2114,Standard
2026-01-30 03:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°29'27.09""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°16'27.28""",Shravana,Moon,4,0th House,0,0,359.7834,0.2166,Standard
2026-01-30 03:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°16'27.28""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°29'27.09""",Shravana,Moon,4,0th House,0,0,0.2166,0.2166,Standard
2026-01-30 04:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°30'32.85""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°17'14.35""",Shravana,Moon,4,0th House,0,0,359.7782,0.2218,Standard
2026-01-30 04:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°17'14.35""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°30'32.85""",Shravana,Moon,4,0th House,0,0,0.2218,0.2218,Standard
2026-01-30 04:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°31'38.61""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°18'01.42""",Shravana,Moon,4,0th House,0,0,359.773,0.227,Standard
2026-01-30 04:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°18'01.42""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°31'38.61""",Shravana,Moon,4,0th House,0,0,0.227,0.227,Standard
2026-01-30 04:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°32'44.38""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°18'48.49""",Shravana,Moon,4,0th House,0,0,359.7678,0.2322,Standard
2026-01-30 04:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°18'48.49""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°32'44.38""",Shravana,Moon,4,0th House,0,0,0.2322,0.2322,Standard
2026-01-30 04:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°33'50.14""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°19'35.56""",Shravana,Moon,4,0th House,0,0,359.7626,0.2374,Standard
2026-01-30 04:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°19'35.56""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°33'50.14""",Shravana,Moon,4,0th House,0,0,0.2374,0.2374,Standard
2026-01-30 05:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°34'55.92""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°20'22.63""",Shravana,Moon,4,0th House,0,0,359.7574,0.2426,Standard
2026-01-30 05:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°20'22.63""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°34'55.92""",Shravana,Moon,4,0th House,0,0,0.2426,0.2426,Standard
2026-01-30 05:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°36'01.69""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°21'09.69""",Shravana,Moon,4,0th House,0,0,359.7522,0.2478,Standard
2026-01-30 05:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°21'09.69""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°36'01.69""",Shravana,Moon,4,0th House,0,0,0.2478,0.2478,Standard
2026-01-30 05:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°37'07.47""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°21'56.76""",Shravana,Moon,4,0th House,0,0,359.747,0.253,Standard
2026-01-30 05:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°21'56.76""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°37'07.47""",Shravana,Moon,4,0th House,0,0,0.253,0.253,Standard
2026-01-30 05:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°38'13.25""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°22'43.83""",Shravana,Moon,4,0th House,0,0,359.7418,0.2582,Standard
2026-01-30 05:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°22'43.83""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°38'13.25""",Shravana,Moon,4,0th House,0,0,0.2582,0.2582,Standard
2026-01-30 06:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°39'19.03""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°23'30.90""",Shravana,Moon,4,0th House,0,0,359.7366,0.2634,Standard
2026-01-30 06:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°23'30.90""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°39'19.03""",Shravana,Moon,4,0th House,0,0,0.2634,0.2634,Standard
2026-01-30 06:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°40'24.82""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°24'17.97""",Shravana,Moon,4,0th House,0,0,359.7314,0.2686,Standard
2026-01-30 06:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°24'17.97""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°40'24.82""",Shravana,Moon,4,0th House,0,0,0.2686,0.2686,Standard
2026-01-30 06:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°41'30.60""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°25'05.03""",Shravana,Moon,4,0th House,0,0,359.7262,0.2738,Standard
2026-01-30 06:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°25'05.03""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°41'30.60""",Shravana,Moon,4,0th House,0,0,0.2738,0.2738,Standard
2026-01-30 06:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°42'36.40""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°25'52.10""",Shravana,Moon,4,0th House,0,0,359.721,0.279,Standard
2026-01-30 06:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°25'52.10""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°42'36.40""",Shravana,Moon,4,0th House,0,0,0.279,0.279,Standard
2026-01-30 07:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°43'42.19""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°26'39.17""",Shravana,Moon,4,0th House,0,0,359.7158,0.2842,Standard
2026-01-30 07:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°26'39.17""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°43'42.19""",Shravana,Moon,4,0th House,0,0,0.2842,0.2842,Standard
2026-01-30 07:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°44'47.99""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°27'26.24""",Shravana,Moon,4,0th House,0,0,359.7106,0.2894,Standard
2026-01-30 07:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°27'26.24""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°44'47.99""",Shravana,Moon,4,0th House,0,0,0.2894,0.2894,Standard
2026-01-30 07:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°45'53.79""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°28'13.30""",Shravana,Moon,4,0th House,0,0,359.7054,0.2946,Standard
2026-01-30 07:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°28'13.30""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°45'53.79""",Shravana,Moon,4,0th House,0,0,0.2946,0.2946,Standard
2026-01-30 07:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°46'59.59""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°29'00.37""",Shravana,Moon,4,0th House,0,0,359.7002,0.2998,Standard
2026-01-30 07:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°29'00.37""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°46'59.59""",Shravana,Moon,4,0th House,0,0,0.2998,0.2998,Standard
2026-01-30 08:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°48'05.39""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°29'47.44""",Shravana,Moon,4,0th House,0,0,359.695,0.305,Standard
2026-01-30 08:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°29'47.44""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°48'05.39""",Shravana,Moon,4,0th House,0,0,0.305,0.305,Standard
2026-01-30 08:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°49'11.20""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°30'34.50""",Shravana,Moon,4,0th House,0,0,359.6898,0.3102,Standard
2026-01-30 08:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°30'34.50""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°49'11.20""",Shravana,Moon,4,0th House,0,0,0.3102,0.3102,Standard
2026-01-30 08:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°50'17.01""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°31'21.57""",Shravana,Moon,4,0th House,0,0,359.6846,0.3154,Standard
2026-01-30 08:30:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°31'21.57""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°50'17.01""",Shravana,Moon,4,0th House,0,0,0.3154,0.3154,Standard
2026-01-30 08:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°51'22.82""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°32'08.64""",Shravana,Moon,4,0th House,0,0,359.6794,0.3206,Standard
2026-01-30 08:45:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°32'08.64""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°51'22.82""",Shravana,Moon,4,0th House,0,0,0.3206,0.3206,Standard
2026-01-30 09:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°52'28.64""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°32'55.71""",Shravana,Moon,4,0th House,0,0,359.6742,0.3258,Standard
2026-01-30 09:00:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°32'55.71""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°52'28.64""",Shravana,Moon,4,0th House,0,0,0.3258,0.3258,Standard
2026-01-30 09:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°53'34.46""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°33'42.77""",Shravana,Moon,4,0th House,0,0,359.669,0.331,Standard
2026-01-30 09:15:00,Parashara_Drishti,Venus,Capricorn,Ma Kết,"21°33'42.77""",Shravana,Moon,4,Mercury,Capricorn,Ma Kết,"21°53'34.46""",Shravana,Moon,4,0th House,0,0,0.331,0.331,Standard
2026-01-30 09:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"21°54'40.28""",Shravana,Moon,4,Venus,Capricorn,Ma Kết,"21°34'29.84""",Shravana,Moon,4,0th House,0,0,359.6638,0.3362,Standard
