datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-31 00:00:00,Aspect,Square,Mercury,Sagittarius,"2°27'52.32""",Mula,Ketu,1,Saturn,Pisces,"1°52'17.49""",Purva Bhadrapada,Jupiter,4,90,89.407,0.593
2025-12-31 00:00:00,Aspect,Sextitle,Mars,Sagittarius,"17°28'37.67""",Purva Ashadha,Venus,2,Rahu,Aquarius,"18°01'02.48""",Shatabhisha,Rahu,4,60,60.5402,0.5402
2025-12-31 00:00:00,Aspect,Trine,Mars,Sagittarius,"17°28'37.67""",Purva Ashadha,Venus,2,Ketu,Leo,"18°01'02.48""",Purva Phalguni,Venus,2,120,119.4598,0.5402
2025-12-31 00:15:00,Aspect,Square,Mercury,Sagittarius,"2°28'49.23""",Mula,Ketu,1,Saturn,Pisces,"1°52'19.60""",Purva Bhadrapada,Jupiter,4,90,89.3918,0.6082
2025-12-31 00:15:00,Aspect,Sextitle,Mars,Sagittarius,"17°29'06.37""",Purva Ashadha,Venus,2,Rahu,Aquarius,"18°01'00.49""",Shatabhisha,Rahu,4,60,60.5317,0.5317
2025-12-31 00:15:00,Aspect,Trine,Mars,Sagittarius,"17°29'06.37""",Purva Ashadha,Venus,2,Ketu,Leo,"18°01'00.49""",Purva Phalguni,Venus,2,120,119.4683,0.5317
2025-12-31 00:30:00,Aspect,Square,Mercury,Sagittarius,"2°29'46.15""",Mula,Ketu,1,Saturn,Pisces,"1°52'21.71""",Purva Bhadrapada,Jupiter,4,90,89.3765,0.6235
2025-12-31 00:30:00,Aspect,Sextitle,Mars,Sagittarius,"17°29'35.08""",Purva Ashadha,Venus,2,Rahu,Aquarius,"18°00'58.50""",Shatabhisha,Rahu,4,60,60.5232,0.5232
2025-12-31 00:30:00,Aspect,Trine,Mars,Sagittarius,"17°29'35.08""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'58.50""",Purva Phalguni,Venus,2,120,119.4768,0.5232
2025-12-31 00:45:00,Aspect,Square,Mercury,Sagittarius,"2°30'43.06""",Mula,Ketu,1,Saturn,Pisces,"1°52'23.82""",Purva Bhadrapada,Jupiter,4,90,89.3613,0.6387
2025-12-31 00:45:00,Aspect,Sextitle,Mars,Sagittarius,"17°30'03.78""",Purva Ashadha,Venus,2,Rahu,Aquarius,"18°00'56.52""",Shatabhisha,Rahu,4,60,60.5146,0.5146
