datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-31 00:00:00,Aspect,Trine,Mars,Sagittarius,"17°28'37.67""",Purva Ashadha,Venus,2,Ketu,Leo,"18°01'02.48""",Purva Phalguni,Venus,2,120,119.4598,0.5402
2025-12-31 00:15:00,Aspect,Trine,Mars,Sagittarius,"17°29'06.37""",Purva Ashadha,Venus,2,Ketu,Leo,"18°01'00.49""",Purva Phalguni,Venus,2,120,119.4683,0.5317
2025-12-31 00:30:00,Aspect,Trine,Mars,Sagittarius,"17°29'35.08""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'58.50""",Purva Phalguni,Venus,2,120,119.4768,0.5232
2025-12-31 00:45:00,Aspect,Trine,Mars,Sagittarius,"17°30'03.78""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'56.52""",Purva Phalguni,Venus,2,120,119.4854,0.5146
2025-12-31 01:00:00,Aspect,Trine,Mars,Sagittarius,"17°30'32.49""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'54.53""",Purva Phalguni,Venus,2,120,119.4939,0.5061
2025-12-31 01:15:00,Aspect,Trine,Mars,Sagittarius,"17°31'01.19""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'52.54""",Purva Phalguni,Venus,2,120,119.5024,0.4976
2025-12-31 01:30:00,Aspect,Trine,Mars,Sagittarius,"17°31'29.90""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'50.55""",Purva Phalguni,Venus,2,120,119.5109,0.4891
2025-12-31 01:45:00,Aspect,Trine,Mars,Sagittarius,"17°31'58.60""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'48.57""",Purva Phalguni,Venus,2,120,119.5195,0.4805
2025-12-31 02:00:00,Aspect,Trine,Mars,Sagittarius,"17°32'27.31""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'46.58""",Purva Phalguni,Venus,2,120,119.528,0.472
2025-12-31 02:15:00,Aspect,Trine,Mars,Sagittarius,"17°32'56.01""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'44.59""",Purva Phalguni,Venus,2,120,119.5365,0.4635
2025-12-31 02:30:00,Aspect,Trine,Mars,Sagittarius,"17°33'24.72""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'42.61""",Purva Phalguni,Venus,2,120,119.545,0.455
2025-12-31 02:45:00,Aspect,Trine,Mars,Sagittarius,"17°33'53.42""",Purva Ashadha,Venus,2,Ketu,Leo,"18°00'40.62""",Purva Phalguni,Venus,2,120,119.5536,0.4464
