datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-13 00:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°16'31.83""",Mars,Sagittarius,"27°28'58.03""",0,0.7927,0.7927
2026-01-13 00:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°17'10.04""",Mars,Sagittarius,"27°29'27.05""",0,0.7953,0.7953
2026-01-13 00:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°17'48.25""",Mars,Sagittarius,"27°29'56.07""",0,0.7978,0.7978
2026-01-13 00:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°18'26.46""",Mars,Sagittarius,"27°30'25.08""",0,0.8004,0.8004
2026-01-13 01:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°19'04.67""",Mars,Sagittarius,"27°30'54.10""",0,0.8029,0.8029
2026-01-13 01:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°19'42.87""",Mars,Sagittarius,"27°31'23.12""",0,0.8055,0.8055
2026-01-13 01:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°20'21.08""",Mars,Sagittarius,"27°31'52.14""",0,0.808,0.808
2026-01-13 01:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°20'59.29""",Mars,Sagittarius,"27°32'21.16""",0,0.8106,0.8106
2026-01-13 02:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°21'37.50""",Mars,Sagittarius,"27°32'50.18""",0,0.8131,0.8131
2026-01-13 02:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°22'15.70""",Mars,Sagittarius,"27°33'19.20""",0,0.8157,0.8157
2026-01-13 02:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°22'53.91""",Mars,Sagittarius,"27°33'48.22""",0,0.8182,0.8182
2026-01-13 02:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°23'32.12""",Mars,Sagittarius,"27°34'17.24""",0,0.8208,0.8208
2026-01-13 03:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°24'10.33""",Mars,Sagittarius,"27°34'46.26""",0,0.8234,0.8234
2026-01-13 03:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°24'48.54""",Mars,Sagittarius,"27°35'15.28""",0,0.8259,0.8259
2026-01-13 03:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°25'26.74""",Mars,Sagittarius,"27°35'44.30""",0,0.8285,0.8285
2026-01-13 03:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°26'04.95""",Mars,Sagittarius,"27°36'13.32""",0,0.831,0.831
2026-01-13 04:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°26'43.16""",Mars,Sagittarius,"27°36'42.34""",0,0.8336,0.8336
2026-01-13 04:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°27'21.37""",Mars,Sagittarius,"27°37'11.37""",0,0.8361,0.8361
2026-01-13 04:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°27'59.57""",Mars,Sagittarius,"27°37'40.39""",0,0.8387,0.8387
2026-01-13 04:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°28'37.78""",Mars,Sagittarius,"27°38'09.41""",0,0.8412,0.8412
2026-01-13 05:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°29'15.99""",Mars,Sagittarius,"27°38'38.43""",0,0.8438,0.8438
2026-01-13 05:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°29'54.20""",Mars,Sagittarius,"27°39'07.46""",0,0.8463,0.8463
2026-01-13 05:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°30'32.40""",Mars,Sagittarius,"27°39'36.48""",0,0.8489,0.8489
2026-01-13 05:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°31'10.61""",Mars,Sagittarius,"27°40'05.50""",0,0.8514,0.8514
2026-01-13 06:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°31'48.82""",Mars,Sagittarius,"27°40'34.53""",0,0.854,0.854
2026-01-13 06:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°32'27.03""",Mars,Sagittarius,"27°41'03.55""",0,0.8565,0.8565
2026-01-13 06:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°33'05.24""",Mars,Sagittarius,"27°41'32.57""",0,0.8591,0.8591
2026-01-13 06:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°33'43.44""",Mars,Sagittarius,"27°42'01.60""",0,0.8616,0.8616
2026-01-13 07:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°34'21.65""",Mars,Sagittarius,"27°42'30.62""",0,0.8642,0.8642
2026-01-13 07:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°34'59.86""",Mars,Sagittarius,"27°42'59.65""",0,0.8667,0.8667
2026-01-13 07:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°35'38.07""",Mars,Sagittarius,"27°43'28.67""",0,0.8693,0.8693
2026-01-13 07:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°36'16.27""",Mars,Sagittarius,"27°43'57.70""",0,0.8718,0.8718
2026-01-13 08:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°36'54.48""",Mars,Sagittarius,"27°44'26.72""",0,0.8744,0.8744
2026-01-13 08:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°37'32.69""",Mars,Sagittarius,"27°44'55.75""",0,0.8769,0.8769
2026-01-13 08:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°38'10.90""",Mars,Sagittarius,"27°45'24.77""",0,0.8795,0.8795
2026-01-13 08:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°38'49.10""",Mars,Sagittarius,"27°45'53.80""",0,0.882,0.882
2026-01-13 09:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°39'27.31""",Mars,Sagittarius,"27°46'22.82""",0,0.8846,0.8846
2026-01-13 09:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°40'05.52""",Mars,Sagittarius,"27°46'51.85""",0,0.8871,0.8871
2026-01-13 09:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°40'43.73""",Mars,Sagittarius,"27°47'20.88""",0,0.8897,0.8897
2026-01-13 09:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°41'21.93""",Mars,Sagittarius,"27°47'49.90""",0,0.8922,0.8922
2026-01-13 10:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°42'00.14""",Mars,Sagittarius,"27°48'18.93""",0,0.8948,0.8948
2026-01-13 10:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°42'38.35""",Mars,Sagittarius,"27°48'47.96""",0,0.8973,0.8973
2026-01-13 10:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°43'16.56""",Mars,Sagittarius,"27°49'16.99""",0,0.8999,0.8999
2026-01-13 10:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°43'54.76""",Mars,Sagittarius,"27°49'46.01""",0,0.9024,0.9024
2026-01-13 11:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°44'32.97""",Mars,Sagittarius,"27°50'15.04""",0,0.905,0.905
2026-01-13 11:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°45'11.18""",Mars,Sagittarius,"27°50'44.07""",0,0.9075,0.9075
2026-01-13 11:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°45'49.38""",Mars,Sagittarius,"27°51'13.10""",0,0.9101,0.9101
2026-01-13 11:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°46'27.59""",Mars,Sagittarius,"27°51'42.13""",0,0.9126,0.9126
2026-01-13 12:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°47'05.80""",Mars,Sagittarius,"27°52'11.16""",0,0.9152,0.9152
2026-01-13 12:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°47'44.01""",Mars,Sagittarius,"27°52'40.19""",0,0.9177,0.9177
2026-01-13 12:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°48'22.21""",Mars,Sagittarius,"27°53'09.21""",0,0.9203,0.9203
2026-01-13 12:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°49'00.42""",Mars,Sagittarius,"27°53'38.24""",0,0.9228,0.9228
2026-01-13 13:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°49'38.63""",Mars,Sagittarius,"27°54'07.27""",0,0.9254,0.9254
2026-01-13 13:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°50'16.84""",Mars,Sagittarius,"27°54'36.30""",0,0.9279,0.9279
2026-01-13 13:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°50'55.04""",Mars,Sagittarius,"27°55'05.33""",0,0.9305,0.9305
2026-01-13 13:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°51'33.25""",Mars,Sagittarius,"27°55'34.37""",0,0.933,0.933
2026-01-13 14:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°52'11.46""",Mars,Sagittarius,"27°56'03.40""",0,0.9356,0.9356
2026-01-13 14:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°52'49.66""",Mars,Sagittarius,"27°56'32.43""",0,0.9381,0.9381
2026-01-13 14:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°53'27.87""",Mars,Sagittarius,"27°57'01.46""",0,0.9407,0.9407
2026-01-13 14:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°54'06.08""",Mars,Sagittarius,"27°57'30.49""",0,0.9432,0.9432
2026-01-13 15:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°54'44.29""",Mars,Sagittarius,"27°57'59.52""",0,0.9458,0.9458
2026-01-13 15:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°55'22.49""",Mars,Sagittarius,"27°58'28.55""",0,0.9483,0.9483
2026-01-13 15:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°56'00.70""",Mars,Sagittarius,"27°58'57.59""",0,0.9509,0.9509
2026-01-13 15:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°56'38.91""",Mars,Sagittarius,"27°59'26.62""",0,0.9534,0.9534
2026-01-13 16:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°57'17.11""",Mars,Sagittarius,"27°59'55.65""",0,0.956,0.956
2026-01-13 16:15:00,Aspect,Conjunction,Sun,Sagittarius,"28°57'55.32""",Mars,Sagittarius,"28°00'24.68""",0,0.9585,0.9585
2026-01-13 16:30:00,Aspect,Conjunction,Sun,Sagittarius,"28°58'33.53""",Mars,Sagittarius,"28°00'53.72""",0,0.9611,0.9611
2026-01-13 16:45:00,Aspect,Conjunction,Sun,Sagittarius,"28°59'11.74""",Mars,Sagittarius,"28°01'22.75""",0,0.9636,0.9636
2026-01-13 17:00:00,Aspect,Conjunction,Sun,Sagittarius,"28°59'49.94""",Mars,Sagittarius,"28°01'51.78""",0,0.9662,0.9662
2026-01-13 17:15:00,Aspect,Conjunction,Sun,Sagittarius,"29°00'28.15""",Mars,Sagittarius,"28°02'20.82""",0,0.9687,0.9687
2026-01-13 17:30:00,Aspect,Conjunction,Sun,Sagittarius,"29°01'06.36""",Mars,Sagittarius,"28°02'49.85""",0,0.9713,0.9713
2026-01-13 17:45:00,Aspect,Conjunction,Sun,Sagittarius,"29°01'44.56""",Mars,Sagittarius,"28°03'18.89""",0,0.9738,0.9738
2026-01-13 18:00:00,Aspect,Conjunction,Sun,Sagittarius,"29°02'22.77""",Mars,Sagittarius,"28°03'47.92""",0,0.9763,0.9763
2026-01-13 18:15:00,Aspect,Conjunction,Sun,Sagittarius,"29°03'00.98""",Mars,Sagittarius,"28°04'16.96""",0,0.9789,0.9789
2026-01-13 18:30:00,Aspect,Conjunction,Sun,Sagittarius,"29°03'39.19""",Mars,Sagittarius,"28°04'45.99""",0,0.9814,0.9814
2026-01-13 18:45:00,Aspect,Conjunction,Sun,Sagittarius,"29°04'17.39""",Mars,Sagittarius,"28°05'15.03""",0,0.984,0.984
2026-01-13 19:00:00,Aspect,Conjunction,Sun,Sagittarius,"29°04'55.60""",Mars,Sagittarius,"28°05'44.06""",0,0.9865,0.9865
2026-01-13 19:15:00,Aspect,Conjunction,Sun,Sagittarius,"29°05'33.81""",Mars,Sagittarius,"28°06'13.10""",0,0.9891,0.9891
