datetime,event,planet,from_sign,from_sign_vi,to_sign,to_sign_vi,degree,longitude,nakshatra,nakshatra_lord,pada
2025-12-05 19:00:00,Ingress,Jupiter,Cancer,Cự Giải,Gemini,Song Tử,"29°59'59.21""",89.99978,Punarvasu,Jupiter,3
