datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-05 00:00:00,Aspect,Trine,Jupiter,Cancer,"0°03'34.11""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'33.18""",Purva Bhadrapada,Jupiter,4,120,119.0836,0.9164
2025-12-05 00:15:00,Aspect,Trine,Jupiter,Cancer,"0°03'31.33""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'33.62""",Purva Bhadrapada,Jupiter,4,120,119.0827,0.9173
2025-12-05 00:30:00,Aspect,Trine,Jupiter,Cancer,"0°03'28.54""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'34.06""",Purva Bhadrapada,Jupiter,4,120,119.0818,0.9182
2025-12-05 00:45:00,Aspect,Trine,Jupiter,Cancer,"0°03'25.75""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'34.50""",Purva Bhadrapada,Jupiter,4,120,119.0809,0.9191
2025-12-05 01:00:00,Aspect,Trine,Jupiter,Cancer,"0°03'22.97""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'34.95""",Purva Bhadrapada,Jupiter,4,120,119.08,0.92
2025-12-05 01:15:00,Aspect,Trine,Jupiter,Cancer,"0°03'20.18""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'35.39""",Purva Bhadrapada,Jupiter,4,120,119.0791,0.9209
2025-12-05 01:30:00,Aspect,Trine,Jupiter,Cancer,"0°03'17.38""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'35.83""",Purva Bhadrapada,Jupiter,4,120,119.0782,0.9218
2025-12-05 01:45:00,Aspect,Trine,Jupiter,Cancer,"0°03'14.59""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'36.28""",Purva Bhadrapada,Jupiter,4,120,119.0773,0.9227
2025-12-05 02:00:00,Aspect,Trine,Jupiter,Cancer,"0°03'11.80""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'36.72""",Purva Bhadrapada,Jupiter,4,120,119.0764,0.9236
2025-12-05 02:15:00,Aspect,Trine,Jupiter,Cancer,"0°03'09.01""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'37.17""",Purva Bhadrapada,Jupiter,4,120,119.0755,0.9245
2025-12-05 02:30:00,Aspect,Trine,Jupiter,Cancer,"0°03'06.21""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'37.61""",Purva Bhadrapada,Jupiter,4,120,119.0746,0.9254
2025-12-05 02:45:00,Aspect,Trine,Jupiter,Cancer,"0°03'03.41""",Punarvasu,Jupiter,4,Saturn,Pisces,"0°58'38.06""",Purva Bhadrapada,Jupiter,4,120,119.0737,0.9263
