datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-07 00:00:00,Aspect,Conjunction,Sun,Sagittarius,"22°09'44.13""",Mars,Sagittarius,"22°51'04.31""",0,0.6889,0.6889
2026-01-07 00:00:00,Aspect,Conjunction,Venus,Sagittarius,"22°09'58.49""",Mars,Sagittarius,"22°51'04.31""",0,0.6849,0.6849
2026-01-07 00:15:00,Aspect,Conjunction,Sun,Sagittarius,"22°10'22.34""",Mars,Sagittarius,"22°51'33.19""",0,0.6863,0.6863
2026-01-07 00:15:00,Aspect,Conjunction,Venus,Sagittarius,"22°10'45.67""",Mars,Sagittarius,"22°51'33.19""",0,0.6799,0.6799
2026-01-07 00:30:00,Aspect,Conjunction,Sun,Sagittarius,"22°11'00.55""",Mars,Sagittarius,"22°52'02.06""",0,0.6838,0.6838
2026-01-07 00:30:00,Aspect,Conjunction,Venus,Sagittarius,"22°11'32.84""",Mars,Sagittarius,"22°52'02.06""",0,0.6748,0.6748
2026-01-07 00:45:00,Aspect,Conjunction,Sun,Sagittarius,"22°11'38.75""",Mars,Sagittarius,"22°52'30.94""",0,0.6812,0.6812
2026-01-07 00:45:00,Aspect,Conjunction,Venus,Sagittarius,"22°12'20.02""",Mars,Sagittarius,"22°52'30.94""",0,0.6697,0.6697
2026-01-07 01:00:00,Aspect,Conjunction,Sun,Sagittarius,"22°12'16.96""",Mars,Sagittarius,"22°52'59.82""",0,0.6786,0.6786
2026-01-07 01:00:00,Aspect,Conjunction,Venus,Sagittarius,"22°13'07.19""",Mars,Sagittarius,"22°52'59.82""",0,0.6646,0.6646
2026-01-07 01:15:00,Aspect,Conjunction,Sun,Sagittarius,"22°12'55.16""",Mars,Sagittarius,"22°53'28.69""",0,0.676,0.676
2026-01-07 01:15:00,Aspect,Conjunction,Venus,Sagittarius,"22°13'54.37""",Mars,Sagittarius,"22°53'28.69""",0,0.6595,0.6595
2026-01-07 01:30:00,Aspect,Conjunction,Sun,Sagittarius,"22°13'33.37""",Mars,Sagittarius,"22°53'57.57""",0,0.6734,0.6734
2026-01-07 01:30:00,Aspect,Conjunction,Venus,Sagittarius,"22°14'41.54""",Mars,Sagittarius,"22°53'57.57""",0,0.6545,0.6545
2026-01-07 01:45:00,Aspect,Conjunction,Sun,Sagittarius,"22°14'11.57""",Mars,Sagittarius,"22°54'26.45""",0,0.6708,0.6708
2026-01-07 01:45:00,Aspect,Conjunction,Venus,Sagittarius,"22°15'28.72""",Mars,Sagittarius,"22°54'26.45""",0,0.6494,0.6494
2026-01-07 02:00:00,Aspect,Conjunction,Sun,Sagittarius,"22°14'49.78""",Mars,Sagittarius,"22°54'55.33""",0,0.6682,0.6682
2026-01-07 02:00:00,Aspect,Conjunction,Venus,Sagittarius,"22°16'15.89""",Mars,Sagittarius,"22°54'55.33""",0,0.6443,0.6443
2026-01-07 02:15:00,Aspect,Conjunction,Sun,Sagittarius,"22°15'27.99""",Mars,Sagittarius,"22°55'24.20""",0,0.6656,0.6656
2026-01-07 02:15:00,Aspect,Conjunction,Venus,Sagittarius,"22°17'03.06""",Mars,Sagittarius,"22°55'24.20""",0,0.6392,0.6392
2026-01-07 02:30:00,Aspect,Conjunction,Sun,Sagittarius,"22°16'06.19""",Mars,Sagittarius,"22°55'53.08""",0,0.663,0.663
2026-01-07 02:30:00,Aspect,Conjunction,Venus,Sagittarius,"22°17'50.24""",Mars,Sagittarius,"22°55'53.08""",0,0.6341,0.6341
2026-01-07 02:45:00,Aspect,Conjunction,Sun,Sagittarius,"22°16'44.40""",Mars,Sagittarius,"22°56'21.96""",0,0.6604,0.6604
2026-01-07 02:45:00,Aspect,Conjunction,Venus,Sagittarius,"22°18'37.41""",Mars,Sagittarius,"22°56'21.96""",0,0.629,0.629
2026-01-07 03:00:00,Aspect,Conjunction,Sun,Sagittarius,"22°17'22.60""",Mars,Sagittarius,"22°56'50.84""",0,0.6578,0.6578
2026-01-07 03:00:00,Aspect,Conjunction,Venus,Sagittarius,"22°19'24.59""",Mars,Sagittarius,"22°56'50.84""",0,0.624,0.624
2026-01-07 03:15:00,Aspect,Conjunction,Sun,Sagittarius,"22°18'00.81""",Mars,Sagittarius,"22°57'19.72""",0,0.6553,0.6553
2026-01-07 03:15:00,Aspect,Conjunction,Venus,Sagittarius,"22°20'11.76""",Mars,Sagittarius,"22°57'19.72""",0,0.6189,0.6189
2026-01-07 03:30:00,Aspect,Conjunction,Sun,Sagittarius,"22°18'39.01""",Mars,Sagittarius,"22°57'48.60""",0,0.6527,0.6527
2026-01-07 03:30:00,Aspect,Conjunction,Venus,Sagittarius,"22°20'58.94""",Mars,Sagittarius,"22°57'48.60""",0,0.6138,0.6138
2026-01-07 03:45:00,Aspect,Conjunction,Sun,Sagittarius,"22°19'17.22""",Mars,Sagittarius,"22°58'17.48""",0,0.6501,0.6501
2026-01-07 03:45:00,Aspect,Conjunction,Venus,Sagittarius,"22°21'46.11""",Mars,Sagittarius,"22°58'17.48""",0,0.6087,0.6087
2026-01-07 04:00:00,Aspect,Conjunction,Sun,Sagittarius,"22°19'55.43""",Mars,Sagittarius,"22°58'46.36""",0,0.6475,0.6475
2026-01-07 04:00:00,Aspect,Conjunction,Venus,Sagittarius,"22°22'33.29""",Mars,Sagittarius,"22°58'46.36""",0,0.6036,0.6036
2026-01-07 04:15:00,Aspect,Conjunction,Sun,Sagittarius,"22°20'33.63""",Mars,Sagittarius,"22°59'15.24""",0,0.6449,0.6449
2026-01-07 04:15:00,Aspect,Conjunction,Venus,Sagittarius,"22°23'20.46""",Mars,Sagittarius,"22°59'15.24""",0,0.5985,0.5985
2026-01-07 04:30:00,Aspect,Conjunction,Sun,Sagittarius,"22°21'11.84""",Mars,Sagittarius,"22°59'44.12""",0,0.6423,0.6423
2026-01-07 04:30:00,Aspect,Conjunction,Venus,Sagittarius,"22°24'07.63""",Mars,Sagittarius,"22°59'44.12""",0,0.5935,0.5935
2026-01-07 04:45:00,Aspect,Conjunction,Sun,Sagittarius,"22°21'50.04""",Mars,Sagittarius,"23°00'13.00""",0,0.6397,0.6397
2026-01-07 04:45:00,Aspect,Conjunction,Venus,Sagittarius,"22°24'54.81""",Mars,Sagittarius,"23°00'13.00""",0,0.5884,0.5884
2026-01-07 05:00:00,Aspect,Conjunction,Sun,Sagittarius,"22°22'28.25""",Mars,Sagittarius,"23°00'41.88""",0,0.6371,0.6371
2026-01-07 05:00:00,Aspect,Conjunction,Venus,Sagittarius,"22°25'41.98""",Mars,Sagittarius,"23°00'41.88""",0,0.5833,0.5833
