datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-21 05:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°08'49.97""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°38'09.95""",Uttara Ashadha,Sun,3,0th House,0,0,0.4889,0.4889,Standard
2026-01-21 05:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°38'48.12""",Uttara Ashadha,Sun,3,Mercury,Capricorn,Ma Kết,"6°09'52.71""",Uttara Ashadha,Sun,3,0th House,0,0,359.5179,0.4821,Combust
2026-01-21 05:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°09'52.71""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°38'48.12""",Uttara Ashadha,Sun,3,0th House,0,0,0.4821,0.4821,Standard
2026-01-21 05:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°39'26.30""",Uttara Ashadha,Sun,3,Mercury,Capricorn,Ma Kết,"6°10'55.45""",Uttara Ashadha,Sun,3,0th House,0,0,359.5248,0.4752,Combust
2026-01-21 05:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°10'55.45""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°39'26.30""",Uttara Ashadha,Sun,3,0th House,0,0,0.4752,0.4752,Standard
2026-01-21 05:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°40'04.47""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°11'58.20""",Uttara Ashadha,Sun,3,0th House,0,0,359.5316,0.4684,Combust
2026-01-21 05:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°11'58.20""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°40'04.47""",Uttara Ashadha,Sun,4,0th House,0,0,0.4684,0.4684,Standard
2026-01-21 06:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°40'42.65""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°13'00.95""",Uttara Ashadha,Sun,3,0th House,0,0,359.5384,0.4616,Combust
2026-01-21 06:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°13'00.95""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°40'42.65""",Uttara Ashadha,Sun,4,0th House,0,0,0.4616,0.4616,Standard
2026-01-21 06:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°41'20.82""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°14'03.70""",Uttara Ashadha,Sun,3,0th House,0,0,359.5452,0.4548,Combust
2026-01-21 06:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°14'03.70""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°41'20.82""",Uttara Ashadha,Sun,4,0th House,0,0,0.4548,0.4548,Standard
2026-01-21 06:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°41'58.99""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°15'06.46""",Uttara Ashadha,Sun,3,0th House,0,0,359.5521,0.4479,Combust
2026-01-21 06:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°15'06.46""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°41'58.99""",Uttara Ashadha,Sun,4,0th House,0,0,0.4479,0.4479,Standard
2026-01-21 06:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°42'37.16""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°16'09.22""",Uttara Ashadha,Sun,3,0th House,0,0,359.5589,0.4411,Combust
2026-01-21 06:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°16'09.22""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°42'37.16""",Uttara Ashadha,Sun,4,0th House,0,0,0.4411,0.4411,Standard
2026-01-21 07:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°43'15.34""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°17'11.98""",Uttara Ashadha,Sun,3,0th House,0,0,359.5657,0.4343,Combust
2026-01-21 07:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°17'11.98""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°43'15.34""",Uttara Ashadha,Sun,4,0th House,0,0,0.4343,0.4343,Standard
2026-01-21 07:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°43'53.51""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°18'14.75""",Uttara Ashadha,Sun,3,0th House,0,0,359.5726,0.4274,Combust
2026-01-21 07:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°18'14.75""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°43'53.51""",Uttara Ashadha,Sun,4,0th House,0,0,0.4274,0.4274,Standard
2026-01-21 07:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°44'31.68""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°19'17.52""",Uttara Ashadha,Sun,3,0th House,0,0,359.5794,0.4206,Combust
2026-01-21 07:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°19'17.52""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°44'31.68""",Uttara Ashadha,Sun,4,0th House,0,0,0.4206,0.4206,Standard
2026-01-21 07:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°45'09.86""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°20'20.30""",Uttara Ashadha,Sun,3,0th House,0,0,359.5862,0.4138,Combust
2026-01-21 07:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°20'20.30""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°45'09.86""",Uttara Ashadha,Sun,4,0th House,0,0,0.4138,0.4138,Standard
2026-01-21 08:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°45'48.03""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°21'23.08""",Uttara Ashadha,Sun,3,0th House,0,0,359.5931,0.4069,Combust
2026-01-21 08:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°21'23.08""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°45'48.03""",Uttara Ashadha,Sun,4,0th House,0,0,0.4069,0.4069,Standard
2026-01-21 08:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°46'26.20""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°22'25.86""",Uttara Ashadha,Sun,3,0th House,0,0,359.5999,0.4001,Combust
2026-01-21 08:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°22'25.86""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°46'26.20""",Uttara Ashadha,Sun,4,0th House,0,0,0.4001,0.4001,Standard
2026-01-21 08:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°47'04.37""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°23'28.65""",Uttara Ashadha,Sun,3,0th House,0,0,359.6067,0.3933,Combust
2026-01-21 08:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°23'28.65""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°47'04.37""",Uttara Ashadha,Sun,4,0th House,0,0,0.3933,0.3933,Standard
2026-01-21 08:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°47'42.55""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°24'31.44""",Uttara Ashadha,Sun,3,0th House,0,0,359.6136,0.3864,Combust
2026-01-21 08:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°24'31.44""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°47'42.55""",Uttara Ashadha,Sun,4,0th House,0,0,0.3864,0.3864,Standard
2026-01-21 09:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°48'20.72""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°25'34.23""",Uttara Ashadha,Sun,3,0th House,0,0,359.6204,0.3796,Combust
2026-01-21 09:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°25'34.23""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°48'20.72""",Uttara Ashadha,Sun,4,0th House,0,0,0.3796,0.3796,Standard
2026-01-21 09:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°48'58.89""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°26'37.03""",Uttara Ashadha,Sun,3,0th House,0,0,359.6273,0.3727,Combust
2026-01-21 09:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°26'37.03""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°48'58.89""",Uttara Ashadha,Sun,4,0th House,0,0,0.3727,0.3727,Standard
2026-01-21 09:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°49'37.06""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°27'39.83""",Uttara Ashadha,Sun,3,0th House,0,0,359.6341,0.3659,Combust
2026-01-21 09:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°27'39.83""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°49'37.06""",Uttara Ashadha,Sun,4,0th House,0,0,0.3659,0.3659,Standard
2026-01-21 09:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°50'15.24""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°28'42.64""",Uttara Ashadha,Sun,3,0th House,0,0,359.6409,0.3591,Combust
2026-01-21 09:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°28'42.64""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°50'15.24""",Uttara Ashadha,Sun,4,0th House,0,0,0.3591,0.3591,Standard
2026-01-21 10:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°50'53.41""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°29'45.45""",Uttara Ashadha,Sun,3,0th House,0,0,359.6478,0.3522,Combust
2026-01-21 10:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°29'45.45""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°50'53.41""",Uttara Ashadha,Sun,4,0th House,0,0,0.3522,0.3522,Standard
2026-01-21 10:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°51'31.58""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°30'48.26""",Uttara Ashadha,Sun,3,0th House,0,0,359.6546,0.3454,Combust
2026-01-21 10:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°30'48.26""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°51'31.58""",Uttara Ashadha,Sun,4,0th House,0,0,0.3454,0.3454,Standard
2026-01-21 10:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°52'09.75""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°31'51.08""",Uttara Ashadha,Sun,3,0th House,0,0,359.6615,0.3385,Combust
2026-01-21 10:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°31'51.08""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°52'09.75""",Uttara Ashadha,Sun,4,0th House,0,0,0.3385,0.3385,Standard
2026-01-21 10:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°52'47.92""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°32'53.90""",Uttara Ashadha,Sun,3,0th House,0,0,359.6683,0.3317,Combust
2026-01-21 10:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°32'53.90""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°52'47.92""",Uttara Ashadha,Sun,4,0th House,0,0,0.3317,0.3317,Standard
2026-01-21 11:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°53'26.09""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°33'56.72""",Uttara Ashadha,Sun,3,0th House,0,0,359.6752,0.3248,Combust
2026-01-21 11:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°33'56.72""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°53'26.09""",Uttara Ashadha,Sun,4,0th House,0,0,0.3248,0.3248,Standard
2026-01-21 11:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°54'04.27""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°34'59.55""",Uttara Ashadha,Sun,3,0th House,0,0,359.682,0.318,Combust
2026-01-21 11:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°34'59.55""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°54'04.27""",Uttara Ashadha,Sun,4,0th House,0,0,0.318,0.318,Standard
2026-01-21 11:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°54'42.44""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°36'02.38""",Uttara Ashadha,Sun,3,0th House,0,0,359.6889,0.3111,Combust
2026-01-21 11:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°36'02.38""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°54'42.44""",Uttara Ashadha,Sun,4,0th House,0,0,0.3111,0.3111,Standard
2026-01-21 11:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°55'20.61""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°37'05.21""",Uttara Ashadha,Sun,3,0th House,0,0,359.6957,0.3043,Combust
2026-01-21 11:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°37'05.21""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°55'20.61""",Uttara Ashadha,Sun,4,0th House,0,0,0.3043,0.3043,Standard
2026-01-21 12:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°55'58.78""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°38'08.05""",Uttara Ashadha,Sun,3,0th House,0,0,359.7026,0.2974,Combust
2026-01-21 12:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°38'08.05""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°55'58.78""",Uttara Ashadha,Sun,4,0th House,0,0,0.2974,0.2974,Standard
2026-01-21 12:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°56'36.95""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°39'10.89""",Uttara Ashadha,Sun,3,0th House,0,0,359.7094,0.2906,Combust
2026-01-21 12:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°39'10.89""",Uttara Ashadha,Sun,3,Sun,Capricorn,Ma Kết,"6°56'36.95""",Uttara Ashadha,Sun,4,0th House,0,0,0.2906,0.2906,Standard
2026-01-21 12:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°57'15.12""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°40'13.74""",Uttara Ashadha,Sun,4,0th House,0,0,359.7163,0.2837,Combust
2026-01-21 12:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"6°40'13.74""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"6°57'15.12""",Uttara Ashadha,Sun,4,0th House,0,0,0.2837,0.2837,Standard
2026-01-21 12:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"6°57'53.29""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"6°41'16.59""",Uttara Ashadha,Sun,4,0th House,0,0,359.7231,0.2769,Combust
