datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-17 00:00:00,Aspect,Sextitle,Sun,Capricorn,"2°21'02.23""",Saturn,Pisces,"3°02'29.69""",60,60.691,0.691
2026-01-17 00:15:00,Aspect,Sextitle,Sun,Capricorn,"2°21'40.43""",Saturn,Pisces,"3°02'32.72""",60,60.6812,0.6812
2026-01-17 00:30:00,Aspect,Sextitle,Sun,Capricorn,"2°22'18.63""",Saturn,Pisces,"3°02'35.75""",60,60.6714,0.6714
2026-01-17 00:45:00,Aspect,Sextitle,Sun,Capricorn,"2°22'56.82""",Saturn,Pisces,"3°02'38.78""",60,60.6617,0.6617
2026-01-17 01:00:00,Aspect,Sextitle,Sun,Capricorn,"2°23'35.02""",Saturn,Pisces,"3°02'41.81""",60,60.6519,0.6519
2026-01-17 01:15:00,Aspect,Sextitle,Sun,Capricorn,"2°24'13.22""",Saturn,Pisces,"3°02'44.84""",60,60.6421,0.6421
2026-01-17 01:30:00,Aspect,Sextitle,Sun,Capricorn,"2°24'51.42""",Saturn,Pisces,"3°02'47.87""",60,60.6323,0.6323
2026-01-17 01:45:00,Aspect,Sextitle,Sun,Capricorn,"2°25'29.62""",Saturn,Pisces,"3°02'50.90""",60,60.6226,0.6226
2026-01-17 02:00:00,Aspect,Sextitle,Sun,Capricorn,"2°26'07.82""",Saturn,Pisces,"3°02'53.93""",60,60.6128,0.6128
2026-01-17 02:15:00,Aspect,Sextitle,Sun,Capricorn,"2°26'46.01""",Saturn,Pisces,"3°02'56.96""",60,60.603,0.603
2026-01-17 02:30:00,Aspect,Sextitle,Sun,Capricorn,"2°27'24.21""",Saturn,Pisces,"3°02'59.99""",60,60.5933,0.5933
2026-01-17 02:45:00,Aspect,Sextitle,Sun,Capricorn,"2°28'02.41""",Saturn,Pisces,"3°03'03.02""",60,60.5835,0.5835
2026-01-17 03:00:00,Aspect,Sextitle,Sun,Capricorn,"2°28'40.61""",Saturn,Pisces,"3°03'06.05""",60,60.5737,0.5737
2026-01-17 03:15:00,Aspect,Sextitle,Sun,Capricorn,"2°29'18.81""",Saturn,Pisces,"3°03'09.09""",60,60.564,0.564
2026-01-17 03:30:00,Aspect,Sextitle,Sun,Capricorn,"2°29'57.00""",Saturn,Pisces,"3°03'12.12""",60,60.5542,0.5542
2026-01-17 03:45:00,Aspect,Sextitle,Sun,Capricorn,"2°30'35.20""",Saturn,Pisces,"3°03'15.16""",60,60.5444,0.5444
2026-01-17 04:00:00,Aspect,Sextitle,Sun,Capricorn,"2°31'13.40""",Saturn,Pisces,"3°03'18.19""",60,60.5347,0.5347
