datetime,event,planet,from_sign,from_sign_vi,to_sign,to_sign_vi,degree,longitude,nakshatra,nakshatra_lord,pada
2025-12-16 06:00:00,Ingress,Sun,Scorpio,Bọ Cạp,Sagittarius,Nhân Mã,"0°00'25.18""",240.006995,Mula,Ketu,1
