datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-30 01:30:00,Aspect,Square,Moon,Gemini,"3°19'44.10""",Saturn,Pisces,"4°12'01.29""",90,89.1286,0.8714
2026-01-30 01:45:00,Aspect,Square,Moon,Gemini,"3°28'50.93""",Saturn,Pisces,"4°12'04.90""",90,89.2795,0.7205
2026-01-30 02:00:00,Aspect,Square,Moon,Gemini,"3°37'57.76""",Saturn,Pisces,"4°12'08.50""",90,89.4304,0.5696
2026-01-30 02:15:00,Aspect,Square,Moon,Gemini,"3°47'04.60""",Saturn,Pisces,"4°12'12.11""",90,89.5812,0.4188
2026-01-30 02:30:00,Aspect,Square,Moon,Gemini,"3°56'11.45""",Saturn,Pisces,"4°12'15.71""",90,89.7321,0.2679
2026-01-30 02:45:00,Aspect,Square,Moon,Gemini,"4°05'18.31""",Saturn,Pisces,"4°12'19.32""",90,89.8831,0.1169
2026-01-30 03:00:00,Aspect,Square,Moon,Gemini,"4°14'25.17""",Saturn,Pisces,"4°12'22.93""",90,90.034,0.034
2026-01-30 03:15:00,Aspect,Square,Moon,Gemini,"4°23'32.03""",Saturn,Pisces,"4°12'26.53""",90,90.1849,0.1849
2026-01-30 03:30:00,Aspect,Square,Moon,Gemini,"4°32'38.90""",Saturn,Pisces,"4°12'30.14""",90,90.3358,0.3358
2026-01-30 03:45:00,Aspect,Square,Moon,Gemini,"4°41'45.78""",Saturn,Pisces,"4°12'33.75""",90,90.4867,0.4867
2026-01-30 04:00:00,Aspect,Square,Moon,Gemini,"4°50'52.66""",Saturn,Pisces,"4°12'37.36""",90,90.6376,0.6376
2026-01-30 04:15:00,Aspect,Square,Moon,Gemini,"4°59'59.54""",Saturn,Pisces,"4°12'40.97""",90,90.7885,0.7885
2026-01-30 04:30:00,Aspect,Square,Moon,Gemini,"5°09'06.43""",Saturn,Pisces,"4°12'44.58""",90,90.9394,0.9394
2026-01-30 21:30:00,Aspect,Trine,Moon,Gemini,"15°28'39.02""",Rahu,Aquarius,"16°22'48.44""",120,119.0974,0.9026
2026-01-30 21:30:00,Aspect,Sextitle,Moon,Gemini,"15°28'39.02""",Ketu,Leo,"16°22'48.44""",60,60.9026,0.9026
2026-01-30 21:45:00,Aspect,Trine,Moon,Gemini,"15°37'45.09""",Rahu,Aquarius,"16°22'46.46""",120,119.2496,0.7504
2026-01-30 21:45:00,Aspect,Sextitle,Moon,Gemini,"15°37'45.09""",Ketu,Leo,"16°22'46.46""",60,60.7504,0.7504
2026-01-30 22:00:00,Aspect,Trine,Moon,Gemini,"15°46'51.13""",Rahu,Aquarius,"16°22'44.47""",120,119.4019,0.5981
2026-01-30 22:00:00,Aspect,Sextitle,Moon,Gemini,"15°46'51.13""",Ketu,Leo,"16°22'44.47""",60,60.5981,0.5981
2026-01-30 22:15:00,Aspect,Trine,Moon,Gemini,"15°55'57.15""",Rahu,Aquarius,"16°22'42.48""",120,119.5541,0.4459
2026-01-30 22:15:00,Aspect,Sextitle,Moon,Gemini,"15°55'57.15""",Ketu,Leo,"16°22'42.48""",60,60.4459,0.4459
2026-01-30 22:30:00,Aspect,Trine,Moon,Gemini,"16°05'03.13""",Rahu,Aquarius,"16°22'40.49""",120,119.7063,0.2937
2026-01-30 22:30:00,Aspect,Sextitle,Moon,Gemini,"16°05'03.13""",Ketu,Leo,"16°22'40.49""",60,60.2937,0.2937
2026-01-30 22:45:00,Aspect,Trine,Moon,Gemini,"16°14'09.09""",Rahu,Aquarius,"16°22'38.51""",120,119.8585,0.1415
2026-01-30 22:45:00,Aspect,Sextitle,Moon,Gemini,"16°14'09.09""",Ketu,Leo,"16°22'38.51""",60,60.1415,0.1415
2026-01-30 23:00:00,Aspect,Trine,Moon,Gemini,"16°23'15.02""",Rahu,Aquarius,"16°22'36.52""",120,120.0107,0.0107
2026-01-30 23:00:00,Aspect,Sextitle,Moon,Gemini,"16°23'15.02""",Ketu,Leo,"16°22'36.52""",60,59.9893,0.0107
2026-01-30 23:15:00,Aspect,Trine,Moon,Gemini,"16°32'20.92""",Rahu,Aquarius,"16°22'34.53""",120,120.1629,0.1629
2026-01-30 23:15:00,Aspect,Sextitle,Moon,Gemini,"16°32'20.92""",Ketu,Leo,"16°22'34.53""",60,59.8371,0.1629
2026-01-30 23:30:00,Aspect,Trine,Moon,Gemini,"16°41'26.79""",Rahu,Aquarius,"16°22'32.55""",120,120.3151,0.3151
2026-01-30 23:30:00,Aspect,Sextitle,Moon,Gemini,"16°41'26.79""",Ketu,Leo,"16°22'32.55""",60,59.6849,0.3151
2026-01-30 23:45:00,Aspect,Trine,Moon,Gemini,"16°50'32.63""",Rahu,Aquarius,"16°22'30.56""",120,120.4672,0.4672
2026-01-30 23:45:00,Aspect,Sextitle,Moon,Gemini,"16°50'32.63""",Ketu,Leo,"16°22'30.56""",60,59.5328,0.4672
