datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2025-11-01 00:00:00,Aspect,Square,Moon,Aquarius,"8°42'22.13""",Mercury,Scorpio,"7°56'31.45""",90,90.7641,0.7641
2025-11-01 00:15:00,Aspect,Square,Moon,Aquarius,"8°50'47.09""",Mercury,Scorpio,"7°57'05.17""",90,90.895,0.895
2025-11-01 09:00:00,Aspect,Trine,Sun,Libra,"14°41'10.65""",Moon,Aquarius,"13°47'15.72""",120,119.1014,0.8986
2025-11-01 09:15:00,Aspect,Trine,Sun,Libra,"14°41'48.15""",Moon,Aquarius,"13°55'47.27""",120,119.2331,0.7669
2025-11-01 09:30:00,Aspect,Trine,Sun,Libra,"14°42'25.65""",Moon,Aquarius,"14°04'19.01""",120,119.3648,0.6352
2025-11-01 09:45:00,Aspect,Trine,Sun,Libra,"14°43'03.15""",Moon,Aquarius,"14°12'50.94""",120,119.4966,0.5034
2025-11-01 10:00:00,Aspect,Trine,Sun,Libra,"14°43'40.65""",Moon,Aquarius,"14°21'23.06""",120,119.6284,0.3716
2025-11-01 10:15:00,Aspect,Trine,Sun,Libra,"14°44'18.15""",Moon,Aquarius,"14°29'55.36""",120,119.7603,0.2397
2025-11-01 10:30:00,Aspect,Trine,Sun,Libra,"14°44'55.65""",Moon,Aquarius,"14°38'27.84""",120,119.8923,0.1077
2025-11-01 10:45:00,Aspect,Trine,Sun,Libra,"14°45'33.15""",Moon,Aquarius,"14°47'00.52""",120,120.0243,0.0243
2025-11-01 11:00:00,Aspect,Trine,Sun,Libra,"14°46'10.65""",Moon,Aquarius,"14°55'33.37""",120,120.1563,0.1563
2025-11-01 11:15:00,Aspect,Trine,Sun,Libra,"14°46'48.16""",Moon,Aquarius,"15°04'06.42""",120,120.2884,0.2884
2025-11-01 11:30:00,Aspect,Trine,Sun,Libra,"14°47'25.66""",Moon,Aquarius,"15°12'39.65""",120,120.4206,0.4206
2025-11-01 11:45:00,Aspect,Trine,Sun,Libra,"14°48'03.16""",Moon,Aquarius,"15°21'13.07""",120,120.5528,0.5528
2025-11-01 12:00:00,Aspect,Trine,Sun,Libra,"14°48'40.66""",Moon,Aquarius,"15°29'46.67""",120,120.685,0.685
2025-11-01 12:15:00,Aspect,Trine,Sun,Libra,"14°49'18.16""",Moon,Aquarius,"15°38'20.46""",120,120.8173,0.8173
2025-11-01 12:30:00,Aspect,Trine,Sun,Libra,"14°49'55.67""",Moon,Aquarius,"15°46'54.44""",120,120.9497,0.9497
2025-11-01 20:15:00,Aspect,Conjunction,Moon,Aquarius,"20°14'00.92""",Rahu,Aquarius,"21°09'07.78""",0,0.9186,0.9186
2025-11-01 20:15:00,Aspect,Opposition,Moon,Aquarius,"20°14'00.92""",Ketu,Leo,"21°09'07.78""",180,179.0814,0.9186
2025-11-01 20:30:00,Aspect,Conjunction,Moon,Aquarius,"20°22'40.92""",Rahu,Aquarius,"21°09'05.80""",0,0.7736,0.7736
2025-11-01 20:30:00,Aspect,Opposition,Moon,Aquarius,"20°22'40.92""",Ketu,Leo,"21°09'05.80""",180,179.2264,0.7736
2025-11-01 20:45:00,Aspect,Conjunction,Moon,Aquarius,"20°31'21.11""",Rahu,Aquarius,"21°09'03.81""",0,0.6285,0.6285
2025-11-01 20:45:00,Aspect,Opposition,Moon,Aquarius,"20°31'21.11""",Ketu,Leo,"21°09'03.81""",180,179.3715,0.6285
2025-11-01 21:00:00,Aspect,Conjunction,Moon,Aquarius,"20°40'01.49""",Rahu,Aquarius,"21°09'01.82""",0,0.4834,0.4834
2025-11-01 21:00:00,Aspect,Opposition,Moon,Aquarius,"20°40'01.49""",Ketu,Leo,"21°09'01.82""",180,179.5166,0.4834
2025-11-01 21:15:00,Aspect,Conjunction,Moon,Aquarius,"20°48'42.06""",Rahu,Aquarius,"21°08'59.83""",0,0.3383,0.3383
2025-11-01 21:15:00,Aspect,Opposition,Moon,Aquarius,"20°48'42.06""",Ketu,Leo,"21°08'59.83""",180,179.6617,0.3383
2025-11-01 21:30:00,Aspect,Conjunction,Moon,Aquarius,"20°57'22.82""",Rahu,Aquarius,"21°08'57.85""",0,0.1931,0.1931
2025-11-01 21:30:00,Aspect,Opposition,Moon,Aquarius,"20°57'22.82""",Ketu,Leo,"21°08'57.85""",180,179.8069,0.1931
