datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-04 00:00:00,Aspect,Trine,Venus,Sagittarius,"18°23'31.75""",Ketu,Leo,"17°48'19.39""",120,120.5868,0.5868
2026-01-04 00:15:00,Aspect,Trine,Venus,Sagittarius,"18°24'18.93""",Ketu,Leo,"17°48'17.41""",120,120.6004,0.6004
2026-01-04 00:30:00,Aspect,Trine,Venus,Sagittarius,"18°25'06.10""",Ketu,Leo,"17°48'15.42""",120,120.6141,0.6141
2026-01-04 00:45:00,Aspect,Trine,Venus,Sagittarius,"18°25'53.28""",Ketu,Leo,"17°48'13.43""",120,120.6277,0.6277
2026-01-04 01:00:00,Aspect,Trine,Venus,Sagittarius,"18°26'40.46""",Ketu,Leo,"17°48'11.44""",120,120.6414,0.6414
2026-01-04 01:15:00,Aspect,Trine,Venus,Sagittarius,"18°27'27.64""",Ketu,Leo,"17°48'09.46""",120,120.6551,0.6551
2026-01-04 01:30:00,Aspect,Trine,Venus,Sagittarius,"18°28'14.82""",Ketu,Leo,"17°48'07.47""",120,120.6687,0.6687
2026-01-04 01:45:00,Aspect,Trine,Venus,Sagittarius,"18°29'01.99""",Ketu,Leo,"17°48'05.48""",120,120.6824,0.6824
2026-01-04 02:00:00,Aspect,Trine,Venus,Sagittarius,"18°29'49.17""",Ketu,Leo,"17°48'03.50""",120,120.696,0.696
2026-01-04 02:15:00,Aspect,Trine,Venus,Sagittarius,"18°30'36.35""",Ketu,Leo,"17°48'01.51""",120,120.7097,0.7097
2026-01-04 02:30:00,Aspect,Trine,Venus,Sagittarius,"18°31'23.53""",Ketu,Leo,"17°47'59.52""",120,120.7233,0.7233
2026-01-04 02:45:00,Aspect,Trine,Venus,Sagittarius,"18°32'10.70""",Ketu,Leo,"17°47'57.53""",120,120.737,0.737
2026-01-04 03:00:00,Aspect,Trine,Venus,Sagittarius,"18°32'57.88""",Ketu,Leo,"17°47'55.55""",120,120.7506,0.7506
2026-01-04 03:15:00,Aspect,Trine,Venus,Sagittarius,"18°33'45.06""",Ketu,Leo,"17°47'53.56""",120,120.7643,0.7643
2026-01-04 03:30:00,Aspect,Trine,Venus,Sagittarius,"18°34'32.24""",Ketu,Leo,"17°47'51.57""",120,120.778,0.778
2026-01-04 03:45:00,Aspect,Trine,Venus,Sagittarius,"18°35'19.42""",Ketu,Leo,"17°47'49.58""",120,120.7916,0.7916
2026-01-04 04:00:00,Aspect,Trine,Venus,Sagittarius,"18°36'06.59""",Ketu,Leo,"17°47'47.60""",120,120.8053,0.8053
2026-01-04 04:15:00,Aspect,Trine,Venus,Sagittarius,"18°36'53.77""",Ketu,Leo,"17°47'45.61""",120,120.8189,0.8189
2026-01-04 04:30:00,Aspect,Trine,Venus,Sagittarius,"18°37'40.95""",Ketu,Leo,"17°47'43.62""",120,120.8326,0.8326
2026-01-04 04:45:00,Aspect,Trine,Venus,Sagittarius,"18°38'28.13""",Ketu,Leo,"17°47'41.64""",120,120.8462,0.8462
2026-01-04 05:00:00,Aspect,Trine,Venus,Sagittarius,"18°39'15.30""",Ketu,Leo,"17°47'39.65""",120,120.8599,0.8599
2026-01-04 05:15:00,Aspect,Trine,Venus,Sagittarius,"18°40'02.48""",Ketu,Leo,"17°47'37.66""",120,120.8736,0.8736
2026-01-04 05:30:00,Aspect,Trine,Venus,Sagittarius,"18°40'49.66""",Ketu,Leo,"17°47'35.67""",120,120.8872,0.8872
2026-01-04 05:45:00,Aspect,Trine,Venus,Sagittarius,"18°41'36.84""",Ketu,Leo,"17°47'33.69""",120,120.9009,0.9009
2026-01-04 06:00:00,Aspect,Trine,Venus,Sagittarius,"18°42'24.01""",Ketu,Leo,"17°47'31.70""",120,120.9145,0.9145
2026-01-04 06:15:00,Aspect,Trine,Venus,Sagittarius,"18°43'11.19""",Ketu,Leo,"17°47'29.71""",120,120.9282,0.9282
2026-01-04 06:30:00,Aspect,Trine,Venus,Sagittarius,"18°43'58.37""",Ketu,Leo,"17°47'27.73""",120,120.9418,0.9418
2026-01-04 06:45:00,Aspect,Trine,Venus,Sagittarius,"18°44'45.55""",Ketu,Leo,"17°47'25.74""",120,120.9555,0.9555
2026-01-04 07:00:00,Aspect,Trine,Venus,Sagittarius,"18°45'32.72""",Ketu,Leo,"17°47'23.75""",120,120.9692,0.9692
2026-01-04 07:15:00,Aspect,Trine,Venus,Sagittarius,"18°46'19.90""",Ketu,Leo,"17°47'21.76""",120,120.9828,0.9828
2026-01-04 07:30:00,Aspect,Trine,Venus,Sagittarius,"18°47'07.08""",Ketu,Leo,"17°47'19.78""",120,120.9965,0.9965
