datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-22 00:00:00,Aspect,Square,Venus,Sagittarius,"2°01'55.21""",Mula,Ketu,1,Saturn,Pisces,"1°25'50.55""",Purva Bhadrapada,Jupiter,4,90,89.3987,0.6013
2025-12-22 00:15:00,Aspect,Square,Venus,Sagittarius,"2°02'42.42""",Mula,Ketu,1,Saturn,Pisces,"1°25'52.11""",Purva Bhadrapada,Jupiter,4,90,89.386,0.614
2025-12-22 00:30:00,Aspect,Square,Venus,Sagittarius,"2°03'29.62""",Mula,Ketu,1,Saturn,Pisces,"1°25'53.67""",Purva Bhadrapada,Jupiter,4,90,89.3733,0.6267
2025-12-22 00:45:00,Aspect,Square,Venus,Sagittarius,"2°04'16.83""",Mula,Ketu,1,Saturn,Pisces,"1°25'55.23""",Purva Bhadrapada,Jupiter,4,90,89.3607,0.6393
2025-12-22 01:00:00,Aspect,Square,Venus,Sagittarius,"2°05'04.03""",Mula,Ketu,1,Saturn,Pisces,"1°25'56.79""",Purva Bhadrapada,Jupiter,4,90,89.348,0.652
2025-12-22 01:15:00,Aspect,Square,Venus,Sagittarius,"2°05'51.23""",Mula,Ketu,1,Saturn,Pisces,"1°25'58.35""",Purva Bhadrapada,Jupiter,4,90,89.3353,0.6647
2025-12-22 01:30:00,Aspect,Square,Venus,Sagittarius,"2°06'38.44""",Mula,Ketu,1,Saturn,Pisces,"1°25'59.91""",Purva Bhadrapada,Jupiter,4,90,89.3226,0.6774
2025-12-22 01:45:00,Aspect,Square,Venus,Sagittarius,"2°07'25.64""",Mula,Ketu,1,Saturn,Pisces,"1°26'01.47""",Purva Bhadrapada,Jupiter,4,90,89.31,0.69
2025-12-22 02:00:00,Aspect,Square,Venus,Sagittarius,"2°08'12.85""",Mula,Ketu,1,Saturn,Pisces,"1°26'03.03""",Purva Bhadrapada,Jupiter,4,90,89.2973,0.7027
2025-12-22 02:15:00,Aspect,Square,Venus,Sagittarius,"2°09'00.05""",Mula,Ketu,1,Saturn,Pisces,"1°26'04.60""",Purva Bhadrapada,Jupiter,4,90,89.2846,0.7154
2025-12-22 02:30:00,Aspect,Square,Venus,Sagittarius,"2°09'47.26""",Mula,Ketu,1,Saturn,Pisces,"1°26'06.16""",Purva Bhadrapada,Jupiter,4,90,89.2719,0.7281
2025-12-22 02:45:00,Aspect,Square,Venus,Sagittarius,"2°10'34.46""",Mula,Ketu,1,Saturn,Pisces,"1°26'07.73""",Purva Bhadrapada,Jupiter,4,90,89.2592,0.7408
2025-12-22 03:00:00,Aspect,Square,Venus,Sagittarius,"2°11'21.67""",Mula,Ketu,1,Saturn,Pisces,"1°26'09.29""",Purva Bhadrapada,Jupiter,4,90,89.2466,0.7534
2025-12-22 03:15:00,Aspect,Square,Venus,Sagittarius,"2°12'08.87""",Mula,Ketu,1,Saturn,Pisces,"1°26'10.86""",Purva Bhadrapada,Jupiter,4,90,89.2339,0.7661
2025-12-22 03:30:00,Aspect,Square,Venus,Sagittarius,"2°12'56.07""",Mula,Ketu,1,Saturn,Pisces,"1°26'12.42""",Purva Bhadrapada,Jupiter,4,90,89.2212,0.7788
2025-12-22 03:45:00,Aspect,Square,Venus,Sagittarius,"2°13'43.28""",Mula,Ketu,1,Saturn,Pisces,"1°26'13.99""",Purva Bhadrapada,Jupiter,4,90,89.2085,0.7915
2025-12-22 04:00:00,Aspect,Square,Venus,Sagittarius,"2°14'30.48""",Mula,Ketu,1,Saturn,Pisces,"1°26'15.56""",Purva Bhadrapada,Jupiter,4,90,89.1959,0.8041
2025-12-22 04:15:00,Aspect,Square,Venus,Sagittarius,"2°15'17.69""",Mula,Ketu,1,Saturn,Pisces,"1°26'17.13""",Purva Bhadrapada,Jupiter,4,90,89.1832,0.8168
2025-12-22 04:30:00,Aspect,Square,Venus,Sagittarius,"2°16'04.89""",Mula,Ketu,1,Saturn,Pisces,"1°26'18.70""",Purva Bhadrapada,Jupiter,4,90,89.1705,0.8295
2025-12-22 04:45:00,Aspect,Square,Venus,Sagittarius,"2°16'52.10""",Mula,Ketu,1,Saturn,Pisces,"1°26'20.27""",Purva Bhadrapada,Jupiter,4,90,89.1578,0.8422
2025-12-22 05:00:00,Aspect,Square,Venus,Sagittarius,"2°17'39.30""",Mula,Ketu,1,Saturn,Pisces,"1°26'21.84""",Purva Bhadrapada,Jupiter,4,90,89.1451,0.8549
2025-12-22 05:15:00,Aspect,Square,Venus,Sagittarius,"2°18'26.50""",Mula,Ketu,1,Saturn,Pisces,"1°26'23.41""",Purva Bhadrapada,Jupiter,4,90,89.1325,0.8675
2025-12-22 05:30:00,Aspect,Square,Venus,Sagittarius,"2°19'13.71""",Mula,Ketu,1,Saturn,Pisces,"1°26'24.98""",Purva Bhadrapada,Jupiter,4,90,89.1198,0.8802
2025-12-22 05:45:00,Aspect,Square,Venus,Sagittarius,"2°20'00.91""",Mula,Ketu,1,Saturn,Pisces,"1°26'26.55""",Purva Bhadrapada,Jupiter,4,90,89.1071,0.8929
2025-12-22 06:00:00,Aspect,Square,Venus,Sagittarius,"2°20'48.12""",Mula,Ketu,1,Saturn,Pisces,"1°26'28.12""",Purva Bhadrapada,Jupiter,4,90,89.0944,0.9056
2025-12-22 06:15:00,Aspect,Square,Venus,Sagittarius,"2°21'35.32""",Mula,Ketu,1,Saturn,Pisces,"1°26'29.70""",Purva Bhadrapada,Jupiter,4,90,89.0818,0.9182
2025-12-22 06:30:00,Aspect,Square,Venus,Sagittarius,"2°22'22.53""",Mula,Ketu,1,Saturn,Pisces,"1°26'31.27""",Purva Bhadrapada,Jupiter,4,90,89.0691,0.9309
2025-12-22 06:45:00,Aspect,Square,Venus,Sagittarius,"2°23'09.73""",Mula,Ketu,1,Saturn,Pisces,"1°26'32.85""",Purva Bhadrapada,Jupiter,4,90,89.0564,0.9436
2025-12-22 07:00:00,Aspect,Square,Venus,Sagittarius,"2°23'56.94""",Mula,Ketu,1,Saturn,Pisces,"1°26'34.42""",Purva Bhadrapada,Jupiter,4,90,89.0437,0.9563
2025-12-22 07:15:00,Aspect,Square,Venus,Sagittarius,"2°24'44.14""",Mula,Ketu,1,Saturn,Pisces,"1°26'36.00""",Purva Bhadrapada,Jupiter,4,90,89.0311,0.9689
