datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-12 00:00:00,Aspect,Square,Venus,Scorpio,"19°26'44.49""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'27.13""",Shatabhisha,Rahu,4,90,89.5785,0.4215
2025-12-12 00:00:00,Aspect,Square,Venus,Scorpio,"19°26'44.49""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'27.13""",Purva Phalguni,Venus,2,90,90.4215,0.4215
2025-12-12 00:15:00,Aspect,Square,Venus,Scorpio,"19°27'31.67""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'25.14""",Shatabhisha,Rahu,4,90,89.5649,0.4351
2025-12-12 00:15:00,Aspect,Square,Venus,Scorpio,"19°27'31.67""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'25.14""",Purva Phalguni,Venus,2,90,90.4351,0.4351
2025-12-12 00:30:00,Aspect,Square,Venus,Scorpio,"19°28'18.86""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'23.15""",Shatabhisha,Rahu,4,90,89.5512,0.4488
2025-12-12 00:30:00,Aspect,Square,Venus,Scorpio,"19°28'18.86""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'23.15""",Purva Phalguni,Venus,2,90,90.4488,0.4488
2025-12-12 00:45:00,Aspect,Square,Venus,Scorpio,"19°29'06.04""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'21.17""",Shatabhisha,Rahu,4,90,89.5375,0.4625
2025-12-12 00:45:00,Aspect,Square,Venus,Scorpio,"19°29'06.04""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'21.17""",Purva Phalguni,Venus,2,90,90.4625,0.4625
2025-12-12 01:00:00,Aspect,Square,Venus,Scorpio,"19°29'53.23""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'19.18""",Shatabhisha,Rahu,4,90,89.5239,0.4761
2025-12-12 01:00:00,Aspect,Square,Venus,Scorpio,"19°29'53.23""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'19.18""",Purva Phalguni,Venus,2,90,90.4761,0.4761
2025-12-12 01:15:00,Aspect,Square,Venus,Scorpio,"19°30'40.42""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'17.19""",Shatabhisha,Rahu,4,90,89.5102,0.4898
2025-12-12 01:15:00,Aspect,Square,Venus,Scorpio,"19°30'40.42""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'17.19""",Purva Phalguni,Venus,2,90,90.4898,0.4898
2025-12-12 01:30:00,Aspect,Square,Venus,Scorpio,"19°31'27.60""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'15.21""",Shatabhisha,Rahu,4,90,89.4966,0.5034
2025-12-12 01:30:00,Aspect,Square,Venus,Scorpio,"19°31'27.60""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'15.21""",Purva Phalguni,Venus,2,90,90.5034,0.5034
2025-12-12 01:45:00,Aspect,Square,Venus,Scorpio,"19°32'14.79""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'13.22""",Shatabhisha,Rahu,4,90,89.4829,0.5171
2025-12-12 01:45:00,Aspect,Square,Venus,Scorpio,"19°32'14.79""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'13.22""",Purva Phalguni,Venus,2,90,90.5171,0.5171
2025-12-12 02:00:00,Aspect,Square,Sun,Scorpio,"25°46'10.22""",Jyeshtha,Mercury,3,Moon,Leo,"24°52'30.41""",Purva Phalguni,Venus,4,90,90.8944,0.8944
2025-12-12 02:00:00,Aspect,Square,Venus,Scorpio,"19°33'01.98""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'11.23""",Shatabhisha,Rahu,4,90,89.4692,0.5308
2025-12-12 02:00:00,Aspect,Square,Venus,Scorpio,"19°33'01.98""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'11.23""",Purva Phalguni,Venus,2,90,90.5308,0.5308
2025-12-12 02:15:00,Aspect,Square,Sun,Scorpio,"25°46'48.34""",Jyeshtha,Mercury,3,Moon,Leo,"25°00'21.44""",Purva Phalguni,Venus,4,90,90.7741,0.7741
2025-12-12 02:15:00,Aspect,Square,Venus,Scorpio,"19°33'49.16""",Jyeshtha,Mercury,1,Rahu,Aquarius,"19°01'09.24""",Shatabhisha,Rahu,4,90,89.4556,0.5444
2025-12-12 02:15:00,Aspect,Square,Venus,Scorpio,"19°33'49.16""",Jyeshtha,Mercury,1,Ketu,Leo,"19°01'09.24""",Purva Phalguni,Venus,2,90,90.5444,0.5444
