datetime,event,aspecting_planet,aspecting_sign,aspecting_degree,aspected_planet,aspected_sign,aspected_degree,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-14 03:30:00,Parashara_Drishti,Mercury,Sagittarius,"24°33'24.21""",Jupiter,Gemini,"25°24'53.46""",7th House,7,180,180.8581,0.8581,Standard
2026-01-14 03:30:00,Parashara_Drishti,Jupiter,Gemini,"25°24'53.46""",Mercury,Sagittarius,"24°33'24.21""",7th House,7,180,179.1419,0.8581,Weak
2026-01-14 03:45:00,Parashara_Drishti,Mercury,Sagittarius,"24°34'24.63""",Jupiter,Gemini,"25°24'48.42""",7th House,7,180,180.8399,0.8399,Standard
2026-01-14 03:45:00,Parashara_Drishti,Jupiter,Gemini,"25°24'48.42""",Mercury,Sagittarius,"24°34'24.63""",7th House,7,180,179.1601,0.8399,Weak
2026-01-14 04:00:00,Parashara_Drishti,Mercury,Sagittarius,"24°35'25.04""",Jupiter,Gemini,"25°24'43.38""",7th House,7,180,180.8218,0.8218,Standard
2026-01-14 04:00:00,Parashara_Drishti,Jupiter,Gemini,"25°24'43.38""",Mercury,Sagittarius,"24°35'25.04""",7th House,7,180,179.1782,0.8218,Weak
2026-01-14 04:15:00,Parashara_Drishti,Mercury,Sagittarius,"24°36'25.46""",Jupiter,Gemini,"25°24'38.35""",7th House,7,180,180.8036,0.8036,Standard
2026-01-14 04:15:00,Parashara_Drishti,Jupiter,Gemini,"25°24'38.35""",Mercury,Sagittarius,"24°36'25.46""",7th House,7,180,179.1964,0.8036,Weak
2026-01-14 04:30:00,Parashara_Drishti,Mercury,Sagittarius,"24°37'25.89""",Jupiter,Gemini,"25°24'33.31""",7th House,7,180,180.7854,0.7854,Standard
2026-01-14 04:30:00,Parashara_Drishti,Jupiter,Gemini,"25°24'33.31""",Mercury,Sagittarius,"24°37'25.89""",7th House,7,180,179.2146,0.7854,Weak
2026-01-14 04:45:00,Parashara_Drishti,Mercury,Sagittarius,"24°38'26.31""",Jupiter,Gemini,"25°24'28.27""",7th House,7,180,180.7672,0.7672,Standard
2026-01-14 04:45:00,Parashara_Drishti,Jupiter,Gemini,"25°24'28.27""",Mercury,Sagittarius,"24°38'26.31""",7th House,7,180,179.2328,0.7672,Weak
2026-01-14 05:00:00,Parashara_Drishti,Mercury,Sagittarius,"24°39'26.74""",Jupiter,Gemini,"25°24'23.23""",7th House,7,180,180.749,0.749,Standard
2026-01-14 05:00:00,Parashara_Drishti,Jupiter,Gemini,"25°24'23.23""",Mercury,Sagittarius,"24°39'26.74""",7th House,7,180,179.251,0.749,Weak
2026-01-14 05:15:00,Parashara_Drishti,Mercury,Sagittarius,"24°40'27.18""",Jupiter,Gemini,"25°24'18.19""",7th House,7,180,180.7308,0.7308,Standard
2026-01-14 05:15:00,Parashara_Drishti,Jupiter,Gemini,"25°24'18.19""",Mercury,Sagittarius,"24°40'27.18""",7th House,7,180,179.2692,0.7308,Weak
2026-01-14 05:30:00,Parashara_Drishti,Mercury,Sagittarius,"24°41'27.61""",Jupiter,Gemini,"25°24'13.15""",7th House,7,180,180.7126,0.7126,Standard
2026-01-14 05:30:00,Parashara_Drishti,Jupiter,Gemini,"25°24'13.15""",Mercury,Sagittarius,"24°41'27.61""",7th House,7,180,179.2874,0.7126,Weak
2026-01-14 05:45:00,Parashara_Drishti,Mercury,Sagittarius,"24°42'28.05""",Jupiter,Gemini,"25°24'08.11""",7th House,7,180,180.6945,0.6945,Standard
2026-01-14 05:45:00,Parashara_Drishti,Jupiter,Gemini,"25°24'08.11""",Mercury,Sagittarius,"24°42'28.05""",7th House,7,180,179.3055,0.6945,Weak
2026-01-14 06:00:00,Parashara_Drishti,Mercury,Sagittarius,"24°43'28.49""",Jupiter,Gemini,"25°24'03.07""",7th House,7,180,180.6763,0.6763,Standard
2026-01-14 06:00:00,Parashara_Drishti,Jupiter,Gemini,"25°24'03.07""",Mercury,Sagittarius,"24°43'28.49""",7th House,7,180,179.3237,0.6763,Weak
2026-01-14 06:15:00,Parashara_Drishti,Mercury,Sagittarius,"24°44'28.94""",Jupiter,Gemini,"25°23'58.04""",7th House,7,180,180.6581,0.6581,Standard
2026-01-14 06:15:00,Parashara_Drishti,Jupiter,Gemini,"25°23'58.04""",Mercury,Sagittarius,"24°44'28.94""",7th House,7,180,179.3419,0.6581,Weak
2026-01-14 06:30:00,Parashara_Drishti,Mercury,Sagittarius,"24°45'29.39""",Jupiter,Gemini,"25°23'53.00""",7th House,7,180,180.6399,0.6399,Standard
2026-01-14 06:30:00,Parashara_Drishti,Jupiter,Gemini,"25°23'53.00""",Mercury,Sagittarius,"24°45'29.39""",7th House,7,180,179.3601,0.6399,Weak
2026-01-14 06:45:00,Parashara_Drishti,Mercury,Sagittarius,"24°46'29.84""",Jupiter,Gemini,"25°23'47.96""",7th House,7,180,180.6217,0.6217,Standard
2026-01-14 06:45:00,Parashara_Drishti,Jupiter,Gemini,"25°23'47.96""",Mercury,Sagittarius,"24°46'29.84""",7th House,7,180,179.3783,0.6217,Weak
2026-01-14 07:00:00,Parashara_Drishti,Mercury,Sagittarius,"24°47'30.29""",Jupiter,Gemini,"25°23'42.92""",7th House,7,180,180.6035,0.6035,Standard
2026-01-14 07:00:00,Parashara_Drishti,Jupiter,Gemini,"25°23'42.92""",Mercury,Sagittarius,"24°47'30.29""",7th House,7,180,179.3965,0.6035,Weak
2026-01-14 07:15:00,Parashara_Drishti,Mercury,Sagittarius,"24°48'30.75""",Jupiter,Gemini,"25°23'37.89""",7th House,7,180,180.5853,0.5853,Standard
2026-01-14 07:15:00,Parashara_Drishti,Jupiter,Gemini,"25°23'37.89""",Mercury,Sagittarius,"24°48'30.75""",7th House,7,180,179.4147,0.5853,Weak
2026-01-14 07:30:00,Parashara_Drishti,Mercury,Sagittarius,"24°49'31.21""",Jupiter,Gemini,"25°23'32.85""",7th House,7,180,180.5671,0.5671,Standard
2026-01-14 07:30:00,Parashara_Drishti,Jupiter,Gemini,"25°23'32.85""",Mercury,Sagittarius,"24°49'31.21""",7th House,7,180,179.4329,0.5671,Weak
2026-01-14 07:45:00,Parashara_Drishti,Mercury,Sagittarius,"24°50'31.68""",Jupiter,Gemini,"25°23'27.81""",7th House,7,180,180.5489,0.5489,Standard
2026-01-14 07:45:00,Parashara_Drishti,Jupiter,Gemini,"25°23'27.81""",Mercury,Sagittarius,"24°50'31.68""",7th House,7,180,179.4511,0.5489,Weak
2026-01-14 08:00:00,Parashara_Drishti,Mercury,Sagittarius,"24°51'32.14""",Jupiter,Gemini,"25°23'22.77""",7th House,7,180,180.5307,0.5307,Standard
2026-01-14 08:00:00,Parashara_Drishti,Jupiter,Gemini,"25°23'22.77""",Mercury,Sagittarius,"24°51'32.14""",7th House,7,180,179.4693,0.5307,Weak
2026-01-14 08:15:00,Parashara_Drishti,Mercury,Sagittarius,"24°52'32.61""",Jupiter,Gemini,"25°23'17.74""",7th House,7,180,180.5125,0.5125,Standard
2026-01-14 08:15:00,Parashara_Drishti,Jupiter,Gemini,"25°23'17.74""",Mercury,Sagittarius,"24°52'32.61""",7th House,7,180,179.4875,0.5125,Weak
2026-01-14 08:30:00,Parashara_Drishti,Mercury,Sagittarius,"24°53'33.09""",Jupiter,Gemini,"25°23'12.70""",7th House,7,180,180.4943,0.4943,Standard
2026-01-14 08:30:00,Parashara_Drishti,Jupiter,Gemini,"25°23'12.70""",Mercury,Sagittarius,"24°53'33.09""",7th House,7,180,179.5057,0.4943,Weak
2026-01-14 08:45:00,Parashara_Drishti,Mercury,Sagittarius,"24°54'33.56""",Jupiter,Gemini,"25°23'07.66""",7th House,7,180,180.4761,0.4761,Standard
2026-01-14 08:45:00,Parashara_Drishti,Jupiter,Gemini,"25°23'07.66""",Mercury,Sagittarius,"24°54'33.56""",7th House,7,180,179.5239,0.4761,Weak
2026-01-14 09:00:00,Parashara_Drishti,Mercury,Sagittarius,"24°55'34.04""",Jupiter,Gemini,"25°23'02.63""",7th House,7,180,180.4579,0.4579,Standard
2026-01-14 09:00:00,Parashara_Drishti,Jupiter,Gemini,"25°23'02.63""",Mercury,Sagittarius,"24°55'34.04""",7th House,7,180,179.5421,0.4579,Weak
2026-01-14 09:15:00,Parashara_Drishti,Mercury,Sagittarius,"24°56'34.53""",Jupiter,Gemini,"25°22'57.59""",7th House,7,180,180.4397,0.4397,Standard
2026-01-14 09:15:00,Parashara_Drishti,Jupiter,Gemini,"25°22'57.59""",Mercury,Sagittarius,"24°56'34.53""",7th House,7,180,179.5603,0.4397,Weak
2026-01-14 09:30:00,Parashara_Drishti,Mercury,Sagittarius,"24°57'35.01""",Jupiter,Gemini,"25°22'52.55""",7th House,7,180,180.4215,0.4215,Standard
2026-01-14 09:30:00,Parashara_Drishti,Jupiter,Gemini,"25°22'52.55""",Mercury,Sagittarius,"24°57'35.01""",7th House,7,180,179.5785,0.4215,Weak
2026-01-14 09:45:00,Parashara_Drishti,Mercury,Sagittarius,"24°58'35.50""",Jupiter,Gemini,"25°22'47.52""",7th House,7,180,180.4033,0.4033,Standard
2026-01-14 09:45:00,Parashara_Drishti,Jupiter,Gemini,"25°22'47.52""",Mercury,Sagittarius,"24°58'35.50""",7th House,7,180,179.5967,0.4033,Weak
2026-01-14 10:00:00,Parashara_Drishti,Mercury,Sagittarius,"24°59'35.99""",Jupiter,Gemini,"25°22'42.48""",7th House,7,180,180.3851,0.3851,Standard
2026-01-14 10:00:00,Parashara_Drishti,Jupiter,Gemini,"25°22'42.48""",Mercury,Sagittarius,"24°59'35.99""",7th House,7,180,179.6149,0.3851,Weak
2026-01-14 10:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°00'36.49""",Jupiter,Gemini,"25°22'37.45""",7th House,7,180,180.3669,0.3669,Standard
2026-01-14 10:15:00,Parashara_Drishti,Jupiter,Gemini,"25°22'37.45""",Mercury,Sagittarius,"25°00'36.49""",7th House,7,180,179.6331,0.3669,Weak
2026-01-14 10:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°01'36.99""",Jupiter,Gemini,"25°22'32.41""",7th House,7,180,180.3487,0.3487,Standard
2026-01-14 10:30:00,Parashara_Drishti,Jupiter,Gemini,"25°22'32.41""",Mercury,Sagittarius,"25°01'36.99""",7th House,7,180,179.6513,0.3487,Weak
2026-01-14 10:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°02'37.49""",Jupiter,Gemini,"25°22'27.38""",7th House,7,180,180.3305,0.3305,Standard
2026-01-14 10:45:00,Parashara_Drishti,Jupiter,Gemini,"25°22'27.38""",Mercury,Sagittarius,"25°02'37.49""",7th House,7,180,179.6695,0.3305,Weak
2026-01-14 11:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°03'37.99""",Jupiter,Gemini,"25°22'22.34""",7th House,7,180,180.3123,0.3123,Standard
2026-01-14 11:00:00,Parashara_Drishti,Jupiter,Gemini,"25°22'22.34""",Mercury,Sagittarius,"25°03'37.99""",7th House,7,180,179.6877,0.3123,Weak
2026-01-14 11:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°04'38.50""",Jupiter,Gemini,"25°22'17.30""",7th House,7,180,180.2941,0.2941,Standard
2026-01-14 11:15:00,Parashara_Drishti,Jupiter,Gemini,"25°22'17.30""",Mercury,Sagittarius,"25°04'38.50""",7th House,7,180,179.7059,0.2941,Weak
2026-01-14 11:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°05'39.01""",Jupiter,Gemini,"25°22'12.27""",7th House,7,180,180.2759,0.2759,Standard
2026-01-14 11:30:00,Parashara_Drishti,Jupiter,Gemini,"25°22'12.27""",Mercury,Sagittarius,"25°05'39.01""",7th House,7,180,179.7241,0.2759,Weak
2026-01-14 11:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°06'39.53""",Jupiter,Gemini,"25°22'07.24""",7th House,7,180,180.2577,0.2577,Standard
2026-01-14 11:45:00,Parashara_Drishti,Jupiter,Gemini,"25°22'07.24""",Mercury,Sagittarius,"25°06'39.53""",7th House,7,180,179.7423,0.2577,Weak
2026-01-14 12:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°07'40.05""",Jupiter,Gemini,"25°22'02.20""",7th House,7,180,180.2395,0.2395,Standard
2026-01-14 12:00:00,Parashara_Drishti,Jupiter,Gemini,"25°22'02.20""",Mercury,Sagittarius,"25°07'40.05""",7th House,7,180,179.7605,0.2395,Weak
2026-01-14 12:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°08'40.57""",Jupiter,Gemini,"25°21'57.17""",7th House,7,180,180.2213,0.2213,Standard
2026-01-14 12:15:00,Parashara_Drishti,Jupiter,Gemini,"25°21'57.17""",Mercury,Sagittarius,"25°08'40.57""",7th House,7,180,179.7787,0.2213,Weak
2026-01-14 12:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°09'41.09""",Jupiter,Gemini,"25°21'52.13""",7th House,7,180,180.2031,0.2031,Standard
2026-01-14 12:30:00,Parashara_Drishti,Jupiter,Gemini,"25°21'52.13""",Mercury,Sagittarius,"25°09'41.09""",7th House,7,180,179.7969,0.2031,Weak
2026-01-14 12:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°10'41.62""",Jupiter,Gemini,"25°21'47.10""",7th House,7,180,180.1849,0.1849,Standard
2026-01-14 12:45:00,Parashara_Drishti,Jupiter,Gemini,"25°21'47.10""",Mercury,Sagittarius,"25°10'41.62""",7th House,7,180,179.8151,0.1849,Weak
2026-01-14 13:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°11'42.15""",Jupiter,Gemini,"25°21'42.06""",7th House,7,180,180.1666,0.1666,Standard
2026-01-14 13:00:00,Parashara_Drishti,Jupiter,Gemini,"25°21'42.06""",Mercury,Sagittarius,"25°11'42.15""",7th House,7,180,179.8334,0.1666,Weak
2026-01-14 13:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°12'42.68""",Jupiter,Gemini,"25°21'37.03""",7th House,7,180,180.1484,0.1484,Standard
2026-01-14 13:15:00,Parashara_Drishti,Jupiter,Gemini,"25°21'37.03""",Mercury,Sagittarius,"25°12'42.68""",7th House,7,180,179.8516,0.1484,Weak
2026-01-14 13:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°13'43.22""",Jupiter,Gemini,"25°21'32.00""",7th House,7,180,180.1302,0.1302,Standard
2026-01-14 13:30:00,Parashara_Drishti,Jupiter,Gemini,"25°21'32.00""",Mercury,Sagittarius,"25°13'43.22""",7th House,7,180,179.8698,0.1302,Weak
2026-01-14 13:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°14'43.76""",Jupiter,Gemini,"25°21'26.96""",7th House,7,180,180.112,0.112,Standard
2026-01-14 13:45:00,Parashara_Drishti,Jupiter,Gemini,"25°21'26.96""",Mercury,Sagittarius,"25°14'43.76""",7th House,7,180,179.888,0.112,Weak
2026-01-14 14:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°15'44.30""",Jupiter,Gemini,"25°21'21.93""",7th House,7,180,180.0938,0.0938,Standard
2026-01-14 14:00:00,Parashara_Drishti,Jupiter,Gemini,"25°21'21.93""",Mercury,Sagittarius,"25°15'44.30""",7th House,7,180,179.9062,0.0938,Weak
2026-01-14 14:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°16'44.85""",Jupiter,Gemini,"25°21'16.90""",7th House,7,180,180.0756,0.0756,Standard
2026-01-14 14:15:00,Parashara_Drishti,Jupiter,Gemini,"25°21'16.90""",Mercury,Sagittarius,"25°16'44.85""",7th House,7,180,179.9244,0.0756,Weak
2026-01-14 14:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°17'45.39""",Jupiter,Gemini,"25°21'11.86""",7th House,7,180,180.0574,0.0574,Standard
2026-01-14 14:30:00,Parashara_Drishti,Jupiter,Gemini,"25°21'11.86""",Mercury,Sagittarius,"25°17'45.39""",7th House,7,180,179.9426,0.0574,Weak
2026-01-14 14:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°18'45.95""",Jupiter,Gemini,"25°21'06.83""",7th House,7,180,180.0391,0.0391,Standard
2026-01-14 14:45:00,Parashara_Drishti,Jupiter,Gemini,"25°21'06.83""",Mercury,Sagittarius,"25°18'45.95""",7th House,7,180,179.9609,0.0391,Weak
2026-01-14 15:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°19'46.50""",Jupiter,Gemini,"25°21'01.80""",7th House,7,180,180.0209,0.0209,Standard
2026-01-14 15:00:00,Parashara_Drishti,Jupiter,Gemini,"25°21'01.80""",Mercury,Sagittarius,"25°19'46.50""",7th House,7,180,179.9791,0.0209,Weak
2026-01-14 15:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°20'47.06""",Jupiter,Gemini,"25°20'56.76""",7th House,7,180,180.0027,0.0027,Standard
2026-01-14 15:15:00,Parashara_Drishti,Jupiter,Gemini,"25°20'56.76""",Mercury,Sagittarius,"25°20'47.06""",7th House,7,180,179.9973,0.0027,Weak
2026-01-14 15:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°21'47.62""",Jupiter,Gemini,"25°20'51.73""",7th House,7,180,179.9845,0.0155,Standard
2026-01-14 15:30:00,Parashara_Drishti,Jupiter,Gemini,"25°20'51.73""",Mercury,Sagittarius,"25°21'47.62""",7th House,7,180,180.0155,0.0155,Weak
2026-01-14 15:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°22'48.19""",Jupiter,Gemini,"25°20'46.70""",7th House,7,180,179.9663,0.0337,Standard
2026-01-14 15:45:00,Parashara_Drishti,Jupiter,Gemini,"25°20'46.70""",Mercury,Sagittarius,"25°22'48.19""",7th House,7,180,180.0337,0.0337,Weak
2026-01-14 16:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°23'48.76""",Jupiter,Gemini,"25°20'41.67""",7th House,7,180,179.948,0.052,Standard
2026-01-14 16:00:00,Parashara_Drishti,Jupiter,Gemini,"25°20'41.67""",Mercury,Sagittarius,"25°23'48.76""",7th House,7,180,180.052,0.052,Weak
2026-01-14 16:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°24'49.33""",Jupiter,Gemini,"25°20'36.64""",7th House,7,180,179.9298,0.0702,Standard
2026-01-14 16:15:00,Parashara_Drishti,Jupiter,Gemini,"25°20'36.64""",Mercury,Sagittarius,"25°24'49.33""",7th House,7,180,180.0702,0.0702,Weak
2026-01-14 16:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°25'49.90""",Jupiter,Gemini,"25°20'31.60""",7th House,7,180,179.9116,0.0884,Standard
2026-01-14 16:30:00,Parashara_Drishti,Jupiter,Gemini,"25°20'31.60""",Mercury,Sagittarius,"25°25'49.90""",7th House,7,180,180.0884,0.0884,Weak
2026-01-14 16:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°26'50.48""",Jupiter,Gemini,"25°20'26.57""",7th House,7,180,179.8934,0.1066,Standard
2026-01-14 16:45:00,Parashara_Drishti,Jupiter,Gemini,"25°20'26.57""",Mercury,Sagittarius,"25°26'50.48""",7th House,7,180,180.1066,0.1066,Weak
2026-01-14 17:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°27'51.06""",Jupiter,Gemini,"25°20'21.54""",7th House,7,180,179.8751,0.1249,Standard
2026-01-14 17:00:00,Parashara_Drishti,Jupiter,Gemini,"25°20'21.54""",Mercury,Sagittarius,"25°27'51.06""",7th House,7,180,180.1249,0.1249,Weak
2026-01-14 17:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°28'51.64""",Jupiter,Gemini,"25°20'16.51""",7th House,7,180,179.8569,0.1431,Standard
2026-01-14 17:15:00,Parashara_Drishti,Jupiter,Gemini,"25°20'16.51""",Mercury,Sagittarius,"25°28'51.64""",7th House,7,180,180.1431,0.1431,Weak
2026-01-14 17:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°29'52.23""",Jupiter,Gemini,"25°20'11.48""",7th House,7,180,179.8387,0.1613,Standard
2026-01-14 17:30:00,Parashara_Drishti,Jupiter,Gemini,"25°20'11.48""",Mercury,Sagittarius,"25°29'52.23""",7th House,7,180,180.1613,0.1613,Weak
2026-01-14 17:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°30'52.82""",Jupiter,Gemini,"25°20'06.45""",7th House,7,180,179.8205,0.1795,Standard
2026-01-14 17:45:00,Parashara_Drishti,Jupiter,Gemini,"25°20'06.45""",Mercury,Sagittarius,"25°30'52.82""",7th House,7,180,180.1795,0.1795,Weak
2026-01-14 18:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°31'53.41""",Jupiter,Gemini,"25°20'01.42""",7th House,7,180,179.8022,0.1978,Standard
2026-01-14 18:00:00,Parashara_Drishti,Jupiter,Gemini,"25°20'01.42""",Mercury,Sagittarius,"25°31'53.41""",7th House,7,180,180.1978,0.1978,Weak
2026-01-14 18:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°32'54.01""",Jupiter,Gemini,"25°19'56.39""",7th House,7,180,179.784,0.216,Standard
2026-01-14 18:15:00,Parashara_Drishti,Jupiter,Gemini,"25°19'56.39""",Mercury,Sagittarius,"25°32'54.01""",7th House,7,180,180.216,0.216,Weak
2026-01-14 18:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°33'54.61""",Jupiter,Gemini,"25°19'51.36""",7th House,7,180,179.7658,0.2342,Standard
2026-01-14 18:30:00,Parashara_Drishti,Jupiter,Gemini,"25°19'51.36""",Mercury,Sagittarius,"25°33'54.61""",7th House,7,180,180.2342,0.2342,Weak
2026-01-14 18:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°34'55.21""",Jupiter,Gemini,"25°19'46.33""",7th House,7,180,179.7475,0.2525,Standard
2026-01-14 18:45:00,Parashara_Drishti,Jupiter,Gemini,"25°19'46.33""",Mercury,Sagittarius,"25°34'55.21""",7th House,7,180,180.2525,0.2525,Weak
2026-01-14 19:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°35'55.82""",Jupiter,Gemini,"25°19'41.30""",7th House,7,180,179.7293,0.2707,Standard
2026-01-14 19:00:00,Parashara_Drishti,Jupiter,Gemini,"25°19'41.30""",Mercury,Sagittarius,"25°35'55.82""",7th House,7,180,180.2707,0.2707,Weak
2026-01-14 19:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°36'56.43""",Jupiter,Gemini,"25°19'36.27""",7th House,7,180,179.7111,0.2889,Standard
2026-01-14 19:15:00,Parashara_Drishti,Jupiter,Gemini,"25°19'36.27""",Mercury,Sagittarius,"25°36'56.43""",7th House,7,180,180.2889,0.2889,Weak
2026-01-14 19:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°37'57.04""",Jupiter,Gemini,"25°19'31.24""",7th House,7,180,179.6928,0.3072,Standard
2026-01-14 19:30:00,Parashara_Drishti,Jupiter,Gemini,"25°19'31.24""",Mercury,Sagittarius,"25°37'57.04""",7th House,7,180,180.3072,0.3072,Weak
2026-01-14 19:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°38'57.66""",Jupiter,Gemini,"25°19'26.21""",7th House,7,180,179.6746,0.3254,Standard
2026-01-14 19:45:00,Parashara_Drishti,Jupiter,Gemini,"25°19'26.21""",Mercury,Sagittarius,"25°38'57.66""",7th House,7,180,180.3254,0.3254,Weak
2026-01-14 20:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°39'58.28""",Jupiter,Gemini,"25°19'21.18""",7th House,7,180,179.6564,0.3436,Standard
2026-01-14 20:00:00,Parashara_Drishti,Jupiter,Gemini,"25°19'21.18""",Mercury,Sagittarius,"25°39'58.28""",7th House,7,180,180.3436,0.3436,Weak
2026-01-14 20:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°40'58.90""",Jupiter,Gemini,"25°19'16.15""",7th House,7,180,179.6381,0.3619,Standard
2026-01-14 20:15:00,Parashara_Drishti,Jupiter,Gemini,"25°19'16.15""",Mercury,Sagittarius,"25°40'58.90""",7th House,7,180,180.3619,0.3619,Weak
2026-01-14 20:30:00,Parashara_Drishti,Mercury,Sagittarius,"25°41'59.52""",Jupiter,Gemini,"25°19'11.12""",7th House,7,180,179.6199,0.3801,Standard
2026-01-14 20:30:00,Parashara_Drishti,Jupiter,Gemini,"25°19'11.12""",Mercury,Sagittarius,"25°41'59.52""",7th House,7,180,180.3801,0.3801,Weak
2026-01-14 20:45:00,Parashara_Drishti,Mercury,Sagittarius,"25°43'00.15""",Jupiter,Gemini,"25°19'06.09""",7th House,7,180,179.6016,0.3984,Standard
2026-01-14 20:45:00,Parashara_Drishti,Jupiter,Gemini,"25°19'06.09""",Mercury,Sagittarius,"25°43'00.15""",7th House,7,180,180.3984,0.3984,Weak
2026-01-14 21:00:00,Parashara_Drishti,Mercury,Sagittarius,"25°44'00.78""",Jupiter,Gemini,"25°19'01.06""",7th House,7,180,179.5834,0.4166,Standard
2026-01-14 21:00:00,Parashara_Drishti,Jupiter,Gemini,"25°19'01.06""",Mercury,Sagittarius,"25°44'00.78""",7th House,7,180,180.4166,0.4166,Weak
2026-01-14 21:15:00,Parashara_Drishti,Mercury,Sagittarius,"25°45'01.42""",Jupiter,Gemini,"25°18'56.03""",7th House,7,180,179.5652,0.4348,Standard
