datetime,event,planet,from_sign,from_sign_vi,to_sign,to_sign_vi,degree,longitude,nakshatra,nakshatra_lord,pada
2026-01-14 16:45:00,Ingress,Sun,Sagittarius,Nhân Mã,Capricorn,Ma Kết,"0°00'19.54""",270.005427,Uttara Ashadha,Sun,2
