datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-31 09:45:00,Parashara_Drishti,Moon,Gemini,Song Tử,"22°53'56.03""",Punarvasu,Jupiter,1,Jupiter,Gemini,Song Tử,"23°14'11.89""",Punarvasu,Jupiter,1,0th House,0,0,0.3377,0.3377,Standard
2026-01-31 09:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°14'11.89""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"22°53'56.03""",Punarvasu,Jupiter,1,0th House,0,0,359.6623,0.3377,Standard
2026-01-31 10:00:00,Parashara_Drishti,Moon,Gemini,Song Tử,"23°03'00.23""",Punarvasu,Jupiter,1,Jupiter,Gemini,Song Tử,"23°14'07.64""",Punarvasu,Jupiter,1,0th House,0,0,0.1854,0.1854,Standard
2026-01-31 10:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°14'07.64""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"23°03'00.23""",Punarvasu,Jupiter,1,0th House,0,0,359.8146,0.1854,Standard
2026-01-31 10:15:00,Parashara_Drishti,Moon,Gemini,Song Tử,"23°12'04.38""",Punarvasu,Jupiter,1,Jupiter,Gemini,Song Tử,"23°14'03.39""",Punarvasu,Jupiter,1,0th House,0,0,0.0331,0.0331,Standard
2026-01-31 10:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°14'03.39""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"23°12'04.38""",Punarvasu,Jupiter,1,0th House,0,0,359.9669,0.0331,Standard
2026-01-31 10:30:00,Parashara_Drishti,Moon,Gemini,Song Tử,"23°21'08.48""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"23°13'59.15""",Punarvasu,Jupiter,1,0th House,0,0,359.8807,0.1193,Standard
2026-01-31 10:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°13'59.15""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"23°21'08.48""",Punarvasu,Jupiter,2,0th House,0,0,0.1193,0.1193,Standard
2026-01-31 10:45:00,Parashara_Drishti,Moon,Gemini,Song Tử,"23°30'12.53""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"23°13'54.90""",Punarvasu,Jupiter,1,0th House,0,0,359.7284,0.2716,Standard
2026-01-31 10:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°13'54.90""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"23°30'12.53""",Punarvasu,Jupiter,2,0th House,0,0,0.2716,0.2716,Standard
2026-01-31 11:00:00,Parashara_Drishti,Moon,Gemini,Song Tử,"23°39'16.54""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"23°13'50.66""",Punarvasu,Jupiter,1,0th House,0,0,359.5761,0.4239,Standard
2026-01-31 11:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°13'50.66""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"23°39'16.54""",Punarvasu,Jupiter,2,0th House,0,0,0.4239,0.4239,Standard
2026-01-31 11:15:00,Parashara_Drishti,Moon,Gemini,Song Tử,"23°48'20.49""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"23°13'46.41""",Punarvasu,Jupiter,1,0th House,0,0,359.4239,0.5761,Standard
2026-01-31 11:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°13'46.41""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"23°48'20.49""",Punarvasu,Jupiter,2,0th House,0,0,0.5761,0.5761,Standard
2026-01-31 11:30:00,Parashara_Drishti,Moon,Gemini,Song Tử,"23°57'24.39""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"23°13'42.17""",Punarvasu,Jupiter,1,0th House,0,0,359.2716,0.7284,Standard
2026-01-31 11:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°13'42.17""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"23°57'24.39""",Punarvasu,Jupiter,2,0th House,0,0,0.7284,0.7284,Standard
2026-01-31 11:45:00,Parashara_Drishti,Moon,Gemini,Song Tử,"24°06'28.23""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"23°13'37.92""",Punarvasu,Jupiter,1,0th House,0,0,359.1194,0.8806,Standard
2026-01-31 11:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"23°13'37.92""",Punarvasu,Jupiter,1,Moon,Gemini,Song Tử,"24°06'28.23""",Punarvasu,Jupiter,2,0th House,0,0,0.8806,0.8806,Standard
