datetime,event,planet,from_sign,from_sign_vi,to_sign,to_sign_vi,degree,longitude,nakshatra,nakshatra_lord,pada
2025-12-20 09:30:00,Ingress,Venus,Scorpio,Bọ Cạp,Sagittarius,Nhân Mã,"0°00'45.72""",240.0127,Mula,Ketu,1
